,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.84375,0.8219145,130,10,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8227847814559937,0.8219145,130,10,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8544303774833679,0.8219145,130,10,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.7911392450332642,0.8219145,130,10,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.797468364238739,0.8219145,130,10,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
