,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.862500011920929,0.8788291,300,100,100,100,0.001,0.6,0.6
1,2,0.8417721390724182,0.8788291,300,100,100,100,0.001,0.6,0.6
2,3,0.892405092716217,0.8788291,300,100,100,100,0.001,0.6,0.6
3,4,0.9240506291389465,0.8788291,300,100,100,100,0.001,0.6,0.6
4,5,0.8734177350997925,0.8788291,300,100,100,100,0.001,0.6,0.6
