,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8687499761581421,0.85729426,130,10,200,100,0.01,0.6,0.4
1,2,0.7911392450332642,0.85729426,130,10,200,100,0.01,0.6,0.4
2,3,0.8797468543052673,0.85729426,130,10,200,100,0.01,0.6,0.4
3,4,0.8860759735107422,0.85729426,130,10,200,100,0.01,0.6,0.4
4,5,0.8607594966888428,0.85729426,130,10,200,100,0.01,0.6,0.4
