,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8374999761581421,0.8662342,300,100,100,100,0.001,0.8,0.4
1,2,0.8481012582778931,0.8662342,300,100,100,100,0.001,0.8,0.4
2,3,0.8797468543052673,0.8662342,300,100,100,100,0.001,0.8,0.4
3,4,0.9113923907279968,0.8662342,300,100,100,100,0.001,0.8,0.4
4,5,0.8544303774833679,0.8662342,300,100,100,100,0.001,0.8,0.4
