,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.800000011920929,0.84101266,130,10,200,100,0.01,0.5,0
1,2,0.8037974834442139,0.84101266,130,10,200,100,0.01,0.5,0
2,3,0.8797468543052673,0.84101266,130,10,200,100,0.01,0.5,0
3,4,0.9113923907279968,0.84101266,130,10,200,100,0.01,0.5,0
4,5,0.8101266026496887,0.84101266,130,10,200,100,0.01,0.5,0
