,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7749999761581421,0.8436076,130,10,200,100,0.01,0.2,0
1,2,0.8797468543052673,0.8436076,130,10,200,100,0.01,0.2,0
2,3,0.8481012582778931,0.8436076,130,10,200,100,0.01,0.2,0
3,4,0.8481012582778931,0.8436076,130,10,200,100,0.01,0.2,0
4,5,0.8670886158943176,0.8436076,130,10,200,100,0.01,0.2,0
