,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8374999761581421,0.8067406,300,100,100,100,0.001,0,0.2
1,2,0.8354430198669434,0.8067406,300,100,100,100,0.001,0,0.2
2,3,0.7848101258277893,0.8067406,300,100,100,100,0.001,0,0.2
3,4,0.7405063509941101,0.8067406,300,100,100,100,0.001,0,0.2
4,5,0.8354430198669434,0.8067406,300,100,100,100,0.001,0,0.2
