,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.731249988079071,0.8310601,300,100,100,100,0.001,0,0.8
1,2,0.8607594966888428,0.8310601,300,100,100,100,0.001,0,0.8
2,3,0.8797468543052673,0.8310601,300,100,100,100,0.001,0,0.8
3,4,0.9240506291389465,0.8310601,300,100,100,100,0.001,0,0.8
4,5,0.7594936490058899,0.8310601,300,100,100,100,0.001,0,0.8
