,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10115.388775754673,10151.647646147629,100,100,0.01,100,200,0,0
1,9934.402308655517,9969.202064251078,100,100,0.01,100,200,0,0
2,9903.972367071454,9933.892746497844,100,100,0.01,100,200,0,0
3,9890.26465639225,9934.422683189656,100,100,0.01,100,200,0,0
4,9881.42811526713,9911.923693426725,100,100,0.01,100,200,0,0
5,9874.903447588495,9906.381280307112,100,100,0.01,100,200,0,0
6,9871.00113612542,9900.251599542025,100,100,0.01,100,200,0,0
7,9867.996153644586,9868.491749730603,100,100,0.01,100,200,0,0
8,9863.100051097568,9870.262577451509,100,100,0.01,100,200,0,0
9,9861.736199913154,9873.588193696121,100,100,0.01,100,200,0,0
10,9861.17505923949,9873.500067349138,100,100,0.01,100,200,0,0
11,9860.499459077024,9876.579657192888,100,100,0.01,100,200,0,0
12,9857.395280868172,9866.910998114225,100,100,0.01,100,200,0,0
13,9856.405719839333,9861.365823679957,100,100,0.01,100,200,0,0
14,9855.14949173829,9869.762981546337,100,100,0.01,100,200,0,0
15,9854.699225768896,9856.950919315732,100,100,0.01,100,200,0,0
16,9853.929906957504,9859.305478852371,100,100,0.01,100,200,0,0
17,9852.89230532388,9864.351831896553,100,100,0.01,100,200,0,0
18,9852.743114930223,9854.563527074353,100,100,0.01,100,200,0,0
19,9852.138203480625,9856.675074084053,100,100,0.01,100,200,0,0
20,9852.209503305432,9853.357388200431,100,100,0.01,100,200,0,0
21,9852.27810553426,9856.8994140625,100,100,0.01,100,200,0,0
22,9850.87681883011,9855.124983162716,100,100,0.01,100,200,0,0
23,9851.713393645934,9857.929586476293,100,100,0.01,100,200,0,0
24,9851.153005865926,9865.496935614225,100,100,0.01,100,200,0,0
25,9851.171091223197,9859.38168440194,100,100,0.01,100,200,0,0
26,9851.432415043273,9847.130909886853,100,100,0.01,100,200,0,0
27,9849.469954910608,9850.080549568966,100,100,0.01,100,200,0,0
28,9850.829084717148,9847.819420123922,100,100,0.01,100,200,0,0
29,9850.516210375989,9849.264614762931,100,100,0.01,100,200,0,0
30,9850.344535648508,9847.910391971982,100,100,0.01,100,200,0,0
31,9849.037473889704,9854.58090315194,100,100,0.01,100,200,0,0
32,9849.427417588793,9850.137745824353,100,100,0.01,100,200,0,0
33,9849.647462809206,9850.666891163793,100,100,0.01,100,200,0,0
34,9849.14657936407,9852.936355064656,100,100,0.01,100,200,0,0
