,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10001.329303609913,10116.50562868726,100,100,0.01,100,50
1,9988.984846443966,9933.381287527702,100,100,0.01,100,50
2,9973.162294585129,9904.943478228319,100,100,0.01,100,50
3,9912.924434267241,9890.088322521113,100,100,0.01,100,50
4,9913.890170393319,9882.67126622769,100,100,0.01,100,50
5,9893.889480064656,9874.025060736853,100,100,0.01,100,50
6,9906.675242456897,9870.343068231163,100,100,0.01,100,50
7,9875.771012931034,9867.471603883416,100,100,0.01,100,50
8,9883.485452586207,9864.61339869954,100,100,0.01,100,50
9,9867.721494477371,9863.136948501886,100,100,0.01,100,50
10,9880.475501751078,9860.447506139195,100,100,0.01,100,50
11,9871.328596443966,9860.899043464751,100,100,0.01,100,50
12,9873.752256196121,9857.14199696035,100,100,0.01,100,50
13,9871.324353448275,9855.94067488096,100,100,0.01,100,50
14,9866.82748518319,9857.30588679549,100,100,0.01,100,50
15,9861.981512661638,9856.888152008714,100,100,0.01,100,50
16,9861.604896282328,9853.088708092508,100,100,0.01,100,50
17,9867.785324622844,9852.734096583763,100,100,0.01,100,50
18,9867.504613415947,9853.191352438458,100,100,0.01,100,50
19,9857.482304014009,9855.245809718645,100,100,0.01,100,50
20,9857.618366109913,9851.540973511619,100,100,0.01,100,50
21,9858.631431842672,9851.527545894227,100,100,0.01,100,50
22,9874.858634159482,9851.908900803337,100,100,0.01,100,50
23,9860.383182920259,9851.253858989428,100,100,0.01,100,50
24,9860.056556438578,9849.617715788962,100,100,0.01,100,50
25,9856.053643588362,9849.995161172586,100,100,0.01,100,50
26,9857.470888335129,9850.46612212506,100,100,0.01,100,50
27,9853.156771955819,9848.819050970293,100,100,0.01,100,50
28,9857.929620150862,9847.626203506828,100,100,0.01,100,50
29,9859.406334186422,9847.676906145185,100,100,0.01,100,50
30,9857.20654296875,9849.491891302558,100,100,0.01,100,50
31,9861.214759563578,9849.01773113695,100,100,0.01,100,50
32,9855.721477640087,9848.03335988036,100,100,0.01,100,50
33,9857.597420528018,9847.742731698461,100,100,0.01,100,50
34,9853.226680360991,9847.059608682468,100,100,0.01,100,50
35,9860.501767914871,9846.650071499162,100,100,0.01,100,50
36,9855.713395743534,9847.938713333284,100,100,0.01,100,50
37,9862.891466864225,9848.493712940226,100,100,0.01,100,50
38,9860.942904768319,9847.9594443467,100,100,0.01,100,50
39,9848.558054956897,9847.69299018103,100,100,0.01,100,50
40,9871.250168372844,9848.339138116915,100,100,0.01,100,50
41,9857.331526131466,9848.044616319028,100,100,0.01,100,50
42,9853.296891837284,9847.082202043153,100,100,0.01,100,50
43,9868.987523572197,9847.687168240147,100,100,0.01,100,50
44,9850.895895070043,9847.416383883115,100,100,0.01,100,50
45,9853.538742591594,9845.77589271008,100,100,0.01,100,50
46,9852.599811422413,9846.981371380121,100,100,0.01,100,50
47,9861.581340921337,9847.97045652776,100,100,0.01,100,50
48,9853.129748114225,9846.692098781145,100,100,0.01,100,50
49,9858.565345501078,9846.930373948102,100,100,0.01,100,50
