,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10361.863979997306,10452.636471684835,100,100,0.001,150,100
1,10083.046428811962,10048.663351251796,100,100,0.001,150,100
2,10006.214414399246,9987.075504611883,100,100,0.001,150,100
3,9966.281418372844,9956.757880817262,100,100,0.001,150,100
4,9955.332039668643,9935.801041885032,100,100,0.001,150,100
5,9952.628510573815,9921.135639243681,100,100,0.001,150,100
6,9933.547868399784,9909.67737594334,100,100,0.001,150,100
7,9920.854281721444,9902.05092490342,100,100,0.001,150,100
8,9929.629891231143,9895.197041020305,100,100,0.001,150,100
9,9909.0504024111,9889.595466822144,100,100,0.001,150,100
10,9911.318982354525,9884.319866098167,100,100,0.001,150,100
11,9892.219482421875,9880.505280549982,100,100,0.001,150,100
12,9889.282588564116,9875.920982196334,100,100,0.001,150,100
13,9888.634967672413,9873.369050315196,100,100,0.001,150,100
14,9893.4849727236,9870.175115858588,100,100,0.001,150,100
15,9878.028842268319,9868.783524122544,100,100,0.001,150,100
16,9879.918936893857,9865.231560890334,100,100,0.001,150,100
17,9884.039643386315,9863.87958755091,100,100,0.001,150,100
18,9881.084952518857,9861.0604018178,100,100,0.001,150,100
19,9886.0966796875,9859.66333627815,100,100,0.001,150,100
20,9871.685866783406,9857.932400069627,100,100,0.001,150,100
21,9874.664517106681,9856.334095273569,100,100,0.001,150,100
22,9869.935984644397,9854.651683973707,100,100,0.001,150,100
23,9862.962360250538,9852.304187754551,100,100,0.001,150,100
24,9869.285215180496,9851.783462356252,100,100,0.001,150,100
25,9860.19801488416,9850.72327952803,100,100,0.001,150,100
26,9859.255438442888,9849.1792116188,100,100,0.001,150,100
27,9873.338732489225,9847.562652544022,100,100,0.001,150,100
28,9858.562281115303,9847.504303987482,100,100,0.001,150,100
29,9857.402461610991,9846.517244961367,100,100,0.001,150,100
30,9859.353658741918,9845.507497585499,100,100,0.001,150,100
31,9859.600947939116,9844.388572206666,100,100,0.001,150,100
32,9853.443502491918,9843.44876018208,100,100,0.001,150,100
33,9850.997339709053,9841.71843368172,100,100,0.001,150,100
34,9853.505059603987,9841.789760178337,100,100,0.001,150,100
35,9853.141626818428,9840.817750134764,100,100,0.001,150,100
36,9852.450170056572,9840.57210746586,100,100,0.001,150,100
