,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10837.311333459362,20192.091594827587,100,100,0.0005,200,50
1,10179.41969773823,10410.962654903018,100,100,0.0005,200,50
2,10090.512499251317,10126.919652478447,100,100,0.0005,200,50
3,10043.79029595412,10054.985452586207,100,100,0.0005,200,50
4,10012.478519836339,10026.261550377156,100,100,0.0005,200,50
5,9990.831366326516,9996.466796875,100,100,0.0005,200,50
6,9973.913785487543,9983.673693426725,100,100,0.0005,200,50
7,9961.261879248772,9963.670965786638,100,100,0.0005,200,50
8,9949.506929990715,9954.088092672413,100,100,0.0005,200,50
9,9939.659204019676,9943.019160829741,100,100,0.0005,200,50
10,9932.295005165908,9936.51498518319,100,100,0.0005,200,50
11,9926.037911868862,9932.159280711207,100,100,0.0005,200,50
12,9919.197979212835,9924.566237877156,100,100,0.0005,200,50
13,9913.874879742902,9925.249898976293,100,100,0.0005,200,50
14,9908.571117333493,9919.369679418103,100,100,0.0005,200,50
15,9904.509584537464,9918.637897359913,100,100,0.0005,200,50
16,9901.286215167554,9912.79653825431,100,100,0.0005,200,50
17,9897.514108450378,9908.041520743534,100,100,0.0005,200,50
18,9894.337111995388,9902.950094288793,100,100,0.0005,200,50
19,9891.719392930941,9901.877794989225,100,100,0.0005,200,50
20,9888.991255858438,9898.598700161638,100,100,0.0005,200,50
21,9886.861234071785,9896.301656788793,100,100,0.0005,200,50
22,9884.49723642639,9896.989426185344,100,100,0.0005,200,50
23,9882.153193036505,9892.423760775862,100,100,0.0005,200,50
24,9879.999871788154,9894.51010237069,100,100,0.0005,200,50
25,9879.082013468795,9888.233028017241,100,100,0.0005,200,50
26,9877.629306327115,9886.959354795259,100,100,0.0005,200,50
27,9874.825382015153,9882.232893318966,100,100,0.0005,200,50
28,9873.88697049443,9881.5166015625,100,100,0.0005,200,50
29,9872.996771775424,9882.330313846982,100,100,0.0005,200,50
30,9871.125270929415,9880.658640894397,100,100,0.0005,200,50
31,9869.891853774856,9879.479458512931,100,100,0.0005,200,50
32,9869.488249898928,9878.748989762931,100,100,0.0005,200,50
33,9867.498438529437,9875.39419450431,100,100,0.0005,200,50
34,9866.55387705139,9877.543574892241,100,100,0.0005,200,50
35,9865.388924087356,9874.003300107759,100,100,0.0005,200,50
36,9864.425855650305,9875.267140355603,100,100,0.0005,200,50
37,9863.707270360415,9878.514547413793,100,100,0.0005,200,50
38,9862.404641268868,9871.013368803879,100,100,0.0005,200,50
39,9861.624916709092,9869.750303071121,100,100,0.0005,200,50
40,9861.631951515334,9873.689385775862,100,100,0.0005,200,50
41,9860.09118669891,9871.070043103447,100,100,0.0005,200,50
42,9859.077517163541,9868.888436153018,100,100,0.0005,200,50
43,9859.32805387518,9868.355839170259,100,100,0.0005,200,50
44,9858.02105341474,9865.661941002156,100,100,0.0005,200,50
45,9857.77049845397,9866.173525053879,100,100,0.0005,200,50
46,9856.52843776204,9867.314823545259,100,100,0.0005,200,50
47,9855.842334522491,9864.689756196121,100,100,0.0005,200,50
48,9855.496840560614,9863.002761314656,100,100,0.0005,200,50
49,9855.196027023689,9864.014682112069,100,100,0.0005,200,50
