,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10003.107514480065,10157.234743726041,100,100,0.01,150,75
1,9962.25627188847,9938.659886724365,100,100,0.01,150,75
2,9955.559561893857,9906.55727981253,100,100,0.01,150,75
3,9926.694967335668,9890.121271562051,100,100,0.01,150,75
4,9938.970989358837,9879.196169741255,100,100,0.01,150,75
5,9904.790872508082,9872.792951904648,100,100,0.01,150,75
6,9894.459295864763,9869.02021395469,100,100,0.01,150,75
7,9905.066709321121,9864.317882557949,100,100,0.01,150,75
8,9898.9453125,9859.383210237482,100,100,0.01,150,75
9,9874.508048221982,9858.083779891142,100,100,0.01,150,75
10,9876.795738483297,9854.705625598946,100,100,0.01,150,75
11,9881.823158001078,9854.04112371601,100,100,0.01,150,75
12,9874.780222925647,9852.14425844888,100,100,0.01,150,75
13,9878.046201508621,9849.522861014615,100,100,0.01,150,75
14,9858.666647023168,9849.359177067112,100,100,0.01,150,75
15,9866.28857421875,9847.415873843285,100,100,0.01,150,75
16,9858.077948208513,9847.374889569357,100,100,0.01,150,75
17,9857.996262122844,9846.748099282762,100,100,0.01,150,75
18,9855.814975080819,9844.595748045938,100,100,0.01,150,75
19,9847.551555765087,9843.144170946634,100,100,0.01,150,75
20,9854.589683795797,9844.592562870597,100,100,0.01,150,75
21,9859.231815732759,9844.18393112497,100,100,0.01,150,75
22,9850.384546740303,9842.869787299353,100,100,0.01,150,75
23,9855.073360048491,9841.556349106822,100,100,0.01,150,75
24,9854.144051387393,9842.671501126766,100,100,0.01,150,75
25,9853.595989358837,9841.791665106912,100,100,0.01,150,75
26,9858.972066945043,9841.004305391261,100,100,0.01,150,75
27,9852.798036772629,9840.27402006843,100,100,0.01,150,75
28,9850.96589608028,9840.22913515962,100,100,0.01,150,75
29,9850.219044652478,9839.479239975144,100,100,0.01,150,75
30,9848.567845837822,9839.55965453926,100,100,0.01,150,75
31,9857.224222117457,9838.563856986704,100,100,0.01,150,75
32,9842.026022023168,9837.61217273224,100,100,0.01,150,75
33,9850.021804283406,9838.568952705738,100,100,0.01,150,75
34,9849.055798760775,9836.899142197233,100,100,0.01,150,75
35,9849.047548491379,9836.751900249312,100,100,0.01,150,75
36,9847.125168372844,9836.863945237632,100,100,0.01,150,75
37,9848.990848935884,9838.582831872154,100,100,0.01,150,75
38,9851.768832502694,9837.208771468466,100,100,0.01,150,75
39,9844.14810075431,9837.505870605235,100,100,0.01,150,75
40,9848.280458647629,9835.629767702594,100,100,0.01,150,75
41,9847.331180967134,9836.890621256589,100,100,0.01,150,75
42,9851.517039331897,9835.848446577773,100,100,0.01,150,75
43,9848.949025121228,9836.603766433576,100,100,0.01,150,75
44,9849.498046875,9836.56894989818,100,100,0.01,150,75
45,9847.621800915947,9836.200528944059,100,100,0.01,150,75
46,9842.847327922953,9836.685514120149,100,100,0.01,150,75
47,9843.428727774784,9835.784601289231,100,100,0.01,150,75
48,9846.36790308459,9835.594588992124,100,100,0.01,150,75
49,9840.415948275862,9835.790886945226,100,100,0.01,150,75
50,9840.7564570986,9835.10396109098,100,100,0.01,150,75
51,9846.086417362607,9834.575069440285,100,100,0.01,150,75
52,9842.542295258621,9835.11868205708,100,100,0.01,150,75
53,9840.568679283406,9836.0785283526,100,100,0.01,150,75
54,9844.524691877694,9835.456562855625,100,100,0.01,150,75
55,9843.97697501347,9834.746825586966,100,100,0.01,150,75
56,9847.721822804418,9834.804003859457,100,100,0.01,150,75
57,9843.853212553879,9834.23780162539,100,100,0.01,150,75
58,9850.61219524515,9835.317630345591,100,100,0.01,150,75
59,9844.55573983028,9835.694174034948,100,100,0.01,150,75
60,9845.076213968212,9834.431352850233,100,100,0.01,150,75
61,9846.503822063578,9833.892636615807,100,100,0.01,150,75
62,9847.655542834053,9833.916649197412,100,100,0.01,150,75
63,9846.128603178879,9836.965299042435,100,100,0.01,150,75
64,9850.405980603447,9835.744684355534,100,100,0.01,150,75
65,9841.480174097522,9834.36766572083,100,100,0.01,150,75
66,9840.709085398707,9833.817770723526,100,100,0.01,150,75
67,9841.162993332435,9833.307521262577,100,100,0.01,150,75
68,9842.491311961207,9834.577168558337,100,100,0.01,150,75
69,9846.054931640625,9834.665365675162,100,100,0.01,150,75
70,9845.730561355065,9833.9538750861,100,100,0.01,150,75
71,9842.140422952587,9833.757812032074,100,100,0.01,150,75
72,9839.80848430765,9833.20971714782,100,100,0.01,150,75
73,9841.251330145475,9832.780938360984,100,100,0.01,150,75
74,9839.775937836746,9834.49845537479,100,100,0.01,150,75
