,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,9985.553736193428,10063.9446915616,100,100,0.01,50,100
1,9953.0347774111,9927.291469981583,100,100,0.01,50,100
2,9924.256692820582,9909.315712315076,100,100,0.01,50,100
3,9922.469187769397,9900.40498613066,100,100,0.01,50,100
4,9918.920553273168,9893.700718922197,100,100,0.01,50,100
5,9889.700818292025,9889.023685033091,100,100,0.01,50,100
6,9887.791436557112,9888.208198726492,100,100,0.01,50,100
7,9897.196272225216,9885.052691793693,100,100,0.01,50,100
8,9887.238575902478,9882.722282376766,100,100,0.01,50,100
9,9886.705398033406,9881.191086656236,100,100,0.01,50,100
10,9894.27219995959,9879.814206995688,100,100,0.01,50,100
11,9888.163692079741,9881.55818384643,100,100,0.01,50,100
12,9886.107144059806,9880.046820252606,100,100,0.01,50,100
13,9888.465626683728,9879.665176632876,100,100,0.01,50,100
14,9885.201954808728,9879.232870616464,100,100,0.01,50,100
15,9892.964944773707,9878.72091790324,100,100,0.01,50,100
16,9887.504108297413,9879.371848515362,100,100,0.01,50,100
17,9888.004327182112,9878.17182493187,100,100,0.01,50,100
18,9888.712840113147,9878.021854504821,100,100,0.01,50,100
19,9877.754722858297,9877.558549296988,100,100,0.01,50,100
20,9880.486521753772,9876.526476214363,100,100,0.01,50,100
21,9881.537614493534,9876.233456928307,100,100,0.01,50,100
22,9881.318216258082,9875.705223650126,100,100,0.01,50,100
23,9873.768984038254,9876.326099346401,100,100,0.01,50,100
24,9876.077762998384,9875.128269870029,100,100,0.01,50,100
25,9884.194521147629,9876.718647524107,100,100,0.01,50,100
26,9887.484922211746,9876.977157234518,100,100,0.01,50,100
27,9885.59408674569,9876.67423007382,100,100,0.01,50,100
28,9880.086459455819,9875.715110936002,100,100,0.01,50,100
29,9874.551025390625,9873.773905894375,100,100,0.01,50,100
30,9962.265498720366,9874.819473975802,100,100,0.01,50,100
31,9885.976537244072,9877.441221419052,100,100,0.01,50,100
32,9879.68472184806,9876.101264430852,100,100,0.01,50,100
33,9881.791192416487,9874.201790473766,100,100,0.01,50,100
34,9876.560302734375,9876.074980066333,100,100,0.01,50,100
35,9880.782032933728,9874.85740081831,100,100,0.01,50,100
36,9880.051976697197,9877.162508984187,100,100,0.01,50,100
37,9875.081197804418,9875.177130281954,100,100,0.01,50,100
38,9882.001060748922,9874.620563589333,100,100,0.01,50,100
39,9881.65414533944,9874.93757907957,100,100,0.01,50,100
40,9874.658346241918,9874.610541072712,100,100,0.01,50,100
41,9874.935580549569,9875.90090347239,100,100,0.01,50,100
42,9874.86598363416,9874.045616745778,100,100,0.01,50,100
43,9872.619039601293,9876.140889378445,100,100,0.01,50,100
44,9874.51746868265,9874.255403146712,100,100,0.01,50,100
45,9875.037361934268,9873.436740555373,100,100,0.01,50,100
46,9878.101040544181,9874.357806042615,100,100,0.01,50,100
47,9875.008965853987,9874.447636690675,100,100,0.01,50,100
48,9874.60246329472,9873.246028708223,100,100,0.01,50,100
49,9874.729045999462,9872.034314918244,100,100,0.01,50,100
50,9875.461678340518,9873.684655007188,100,100,0.01,50,100
51,9873.249006600216,9872.792367464512,100,100,0.01,50,100
52,9876.186312971444,9872.0983019885,100,100,0.01,50,100
53,9874.996708310884,9873.107226749671,100,100,0.01,50,100
54,9873.646265490303,9873.02981627336,100,100,0.01,50,100
55,9880.147393588362,9873.012789833643,100,100,0.01,50,100
56,9873.683627424569,9873.619925337656,100,100,0.01,50,100
57,9872.676429485453,9873.727242397132,100,100,0.01,50,100
58,9871.512569032866,9871.622748805852,100,100,0.01,50,100
59,9874.115023908944,9872.725322962835,100,100,0.01,50,100
60,9874.68393049569,9874.512614829151,100,100,0.01,50,100
61,9875.964313375538,9871.665593087417,100,100,0.01,50,100
62,9881.499722184806,9873.524210982421,100,100,0.01,50,100
63,9868.843194369612,9872.251346692321,100,100,0.01,50,100
64,9871.760641163793,9871.510441310793,100,100,0.01,50,100
65,9871.244940396013,9872.23666549997,100,100,0.01,50,100
66,9872.150929418103,9874.029998296748,100,100,0.01,50,100
67,9872.111319706357,9872.115887132397,100,100,0.01,50,100
68,9874.649860250538,9870.45781409095,100,100,0.01,50,100
69,9887.915847252156,9872.793440887788,100,100,0.01,50,100
70,9872.695043103447,9871.646820814118,100,100,0.01,50,100
71,9872.153522359913,9872.153299723735,100,100,0.01,50,100
72,9871.14772191541,9872.408366899257,100,100,0.01,50,100
73,9873.333816002156,9872.329364069237,100,100,0.01,50,100
74,9867.942803744612,9870.793624314956,100,100,0.01,50,100
75,9870.352513806572,9872.359023587236,100,100,0.01,50,100
76,9871.927793305496,9870.587340811422,100,100,0.01,50,100
77,9871.377618197737,9872.100697303995,100,100,0.01,50,100
78,9873.848927464978,9870.909562451336,100,100,0.01,50,100
79,9874.290106411638,9871.484170516142,100,100,0.01,50,100
80,9873.777124865303,9871.988399167465,100,100,0.01,50,100
81,9870.945152545797,9871.011582583404,100,100,0.01,50,100
82,9871.375606142241,9870.237863391681,100,100,0.01,50,100
83,9870.620285560344,9870.239676138746,100,100,0.01,50,100
84,9865.031788793103,9868.615646618202,100,100,0.01,50,100
85,9874.200111126078,9871.803011855385,100,100,0.01,50,100
86,9870.592495622306,9871.284116049503,100,100,0.01,50,100
87,9866.201197130928,9871.650859019375,100,100,0.01,50,100
88,9871.453941608297,9871.600461469065,100,100,0.01,50,100
89,9872.472336341594,9870.218277862212,100,100,0.01,50,100
90,9874.379268251616,9871.52902407388,100,100,0.01,50,100
91,9867.552784886853,9870.016152353108,100,100,0.01,50,100
92,9872.813796470906,9869.967649904916,100,100,0.01,50,100
93,9871.375143116918,9869.556077241556,100,100,0.01,50,100
94,9870.747760641163,9870.685773819328,100,100,0.01,50,100
95,9870.331004175647,9869.482051745179,100,100,0.01,50,100
96,9867.961114291487,9869.501382254732,100,100,0.01,50,100
97,9868.259487809806,9870.504970314745,100,100,0.01,50,100
98,9867.288708917025,9870.274698561781,100,100,0.01,50,100
99,9866.4671757139,9869.851332748114,100,100,0.01,50,100
