,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10864.265991854336,15196.854424838362,100,100,0.0005,200,75
1,10178.784889531924,10392.257442079741,100,100,0.0005,200,75
2,10087.320944668632,10112.404768318966,100,100,0.0005,200,75
3,10039.566356649797,10055.56674299569,100,100,0.0005,200,75
4,10010.58409620942,10019.940396012931,100,100,0.0005,200,75
5,9989.57821998907,10011.984880118534,100,100,0.0005,200,75
6,9973.796131932799,9976.607017780172,100,100,0.0005,200,75
7,9959.774774365866,9961.36361799569,100,100,0.0005,200,75
8,9949.938727839004,9964.631734913793,100,100,0.0005,200,75
9,9940.773375733708,9949.837284482759,100,100,0.0005,200,75
10,9931.886217132846,9939.545932112069,100,100,0.0005,200,75
11,9925.245036704151,9934.57421875,100,100,0.0005,200,75
12,9919.90382660892,9923.205313846982,100,100,0.0005,200,75
13,9913.364093570317,9921.463362068966,100,100,0.0005,200,75
14,9908.928292143328,9916.226192079741,100,100,0.0005,200,75
15,9905.195801951066,9918.276097790947,100,100,0.0005,200,75
16,9901.079997173725,9907.957536368534,100,100,0.0005,200,75
17,9897.02394894361,9904.306674299569,100,100,0.0005,200,75
18,9893.912232439656,9903.921605603447,100,100,0.0005,200,75
19,9890.83045246616,9901.403151939656,100,100,0.0005,200,75
20,9889.27165703986,9897.72787580819,100,100,0.0005,200,75
21,9885.934998465202,9890.834691540947,100,100,0.0005,200,75
22,9883.669661239968,9899.876245959053,100,100,0.0005,200,75
23,9881.040631457385,9887.709018049569,100,100,0.0005,200,75
24,9880.036062623532,9891.456627155172,100,100,0.0005,200,75
25,9877.381211723616,9890.849003232759,100,100,0.0005,200,75
26,9876.20414507966,9894.079674030172,100,100,0.0005,200,75
27,9874.884262604066,9892.605300377156,100,100,0.0005,200,75
28,9872.80467018672,9882.15591325431,100,100,0.0005,200,75
29,9871.857930978977,9882.150390625,100,100,0.0005,200,75
30,9869.725052969274,9877.513301454741,100,100,0.0005,200,75
31,9869.74536893193,9885.065294989225,100,100,0.0005,200,75
32,9868.233000232092,9875.032260237069,100,100,0.0005,200,75
33,9866.259694032253,9874.098834859913,100,100,0.0005,200,75
34,9865.524883860655,9875.175747575431,100,100,0.0005,200,75
35,9864.187242172526,9871.867389547413,100,100,0.0005,200,75
36,9862.750855837476,9871.477640086207,100,100,0.0005,200,75
37,9862.046611557409,9871.533135775862,100,100,0.0005,200,75
38,9861.41542790938,9875.369746767241,100,100,0.0005,200,75
39,9860.306832942772,9870.730704471982,100,100,0.0005,200,75
40,9859.413289953432,9866.538490032328,100,100,0.0005,200,75
41,9858.326595816363,9866.616076239225,100,100,0.0005,200,75
42,9857.930358506528,9867.362607758621,100,100,0.0005,200,75
43,9856.731920725773,9864.461139547413,100,100,0.0005,200,75
44,9856.180037041058,9865.3759765625,100,100,0.0005,200,75
45,9856.407662202024,9866.663220635775,100,100,0.0005,200,75
46,9854.88944816498,9868.279801993534,100,100,0.0005,200,75
47,9853.999819848317,9864.630859375,100,100,0.0005,200,75
48,9853.367856166897,9865.997002963362,100,100,0.0005,200,75
49,9853.04750108559,9863.893857758621,100,100,0.0005,200,75
50,9852.430665934206,9867.883890086207,100,100,0.0005,200,75
51,9851.900158065555,9862.871969288793,100,100,0.0005,200,75
52,9851.500874554535,9859.704909752156,100,100,0.0005,200,75
53,9849.653611830678,9859.23403825431,100,100,0.0005,200,75
54,9850.25124421643,9857.053441540947,100,100,0.0005,200,75
55,9849.437834567412,9862.499696928879,100,100,0.0005,200,75
56,9848.63057206816,9859.506633890087,100,100,0.0005,200,75
57,9848.512198842536,9858.460802801725,100,100,0.0005,200,75
58,9847.223344569808,9855.955482219828,100,100,0.0005,200,75
59,9847.592890419113,9856.459792564656,100,100,0.0005,200,75
60,9846.313294539112,9855.800309806034,100,100,0.0005,200,75
61,9845.885156811511,9854.095231681034,100,100,0.0005,200,75
62,9846.158836697412,9855.998181573275,100,100,0.0005,200,75
63,9845.51768761979,9857.232219827587,100,100,0.0005,200,75
64,9844.647847444747,9857.395373114225,100,100,0.0005,200,75
65,9844.203905969243,9854.009866648707,100,100,0.0005,200,75
66,9843.656479751886,9856.812702047413,100,100,0.0005,200,75
67,9843.72450923874,9852.955482219828,100,100,0.0005,200,75
68,9843.056874588225,9854.895373114225,100,100,0.0005,200,75
69,9843.324319354188,9850.554956896553,100,100,0.0005,200,75
70,9842.820135623802,9848.466830549569,100,100,0.0005,200,75
71,9842.31573150006,9851.019362877156,100,100,0.0005,200,75
72,9841.531279479366,9855.290476831897,100,100,0.0005,200,75
73,9840.668792768478,9856.259698275862,100,100,0.0005,200,75
74,9840.490733652521,9850.315126616379,100,100,0.0005,200,75
