,loss,val_loss
0,10186.678189667435,10041.16838126347
1,9985.716341582565,9960.104256465518
2,9948.626753320406,9931.009218413254
3,9926.066824576246,9912.208689722522
4,9913.62752118771,9896.756953798491
5,9903.278072779409,9888.937213766163
6,9894.482376486134,9882.43896484375
7,9889.597973036207,9875.093893116918
8,9883.70626151099,9873.651325094288
9,9879.231735426898,9868.542699353447
10,9875.034477288722,9864.426581021013
11,9873.140000786116,9862.939730940194
12,9869.36166409619,9858.297641096444
13,9866.530357196334,9858.060454269935
14,9864.167475087595,9855.512577451509
15,9862.120860254701,9853.792421538254
16,9860.072319436542,9851.853279903018
17,9858.815731032133,9849.71646012931
18,9857.17442519915,9847.68565631735
19,9855.08462215875,9844.928231074893
20,9853.573886522221,9845.14640860722
21,9852.715975196155,9846.240394329203
22,9851.998562062021,9846.97769059806
23,9849.139951185913,9842.384984509697
24,9848.11251806196,9840.23674063847
25,9846.472833594124,9839.792842470366
26,9847.19749490896,9839.271812702047
27,9844.882186882338,9839.095837823275
28,9844.116306862423,9838.353465113147
29,9844.689912628774,9836.319841056034
30,9842.688682918064,9836.159322804418
31,9841.869084941753,9834.386272561962
32,9840.286450534559,9833.534238617996
33,9840.411124389824,9834.128359038254
34,9839.6685012503,9830.53590550916
35,9838.981360617812,9832.611008216594
36,9837.561041941184,9829.562567349138
37,9837.419112830168,9831.922725282866
38,9836.979809909559,9832.533851360453
39,9835.784070660637,9829.623669854525
40,9835.271730504312,9828.376911031788
41,9835.031944402852,9828.67814688847
42,9834.109222923904,9827.019716460129
43,9832.805153554744,9828.640372440732
44,9833.305374416028,9828.290291621768
45,9833.350888685913,9828.284659550107
46,9833.454928856463,9826.216998922413
47,9831.575810167855,9826.093834186422
48,9831.695042506439,9829.090374124462
49,9830.913146767938,9828.338858768857
50,9831.002467844095,9825.287917564656
51,9831.019632322113,9827.423432448815
52,9829.816257917315,9825.0035274111
53,9829.530024032703,9826.467487203663
54,9828.789442924204,9823.483095366379
55,9828.556819372903,9824.006819100216
56,9828.172079483858,9824.088572535022
57,9827.112102075347,9823.64201407597
58,9828.410218016292,9823.932970770475
59,9827.28481887503,9823.025079135237
60,9826.84280104516,9822.338210533406
61,9826.676756876646,9823.186321390087
62,9825.726652341878,9823.514244342672
63,9826.02418992573,9824.414895945582
64,9826.149494077923,9822.262678475216
65,9825.695860909798,9821.2474491514
66,9825.417483042345,9821.941473599138
67,9824.054866715831,9820.70597891972
68,9824.704615813667,9820.338235789332
69,9824.590738893297,9821.4710819639
70,9824.803028700737,9821.187466325431
71,9824.087235060044,9820.717411435884
72,9823.498591073461,9820.826424434268
73,9823.771833916058,9820.991412984913
74,9822.766682045849,9820.161334859913
75,9822.67309020499,9818.725678542565
76,9823.345714823161,9821.481352707435
77,9822.651794404348,9819.749570649246
78,9822.177685710649,9819.35727033944
79,9821.695256816753,9818.902924636315
80,9821.707650316692,9818.922531654094
81,9821.806943841339,9817.819588496768
82,9820.55309561422,9817.380160627694
83,9820.512577395035,9817.130615234375
84,9819.91317952279,9817.425966460129
85,9820.59458431286,9816.994317416487
86,9820.635476873204,9817.059864964978
87,9819.507236950467,9816.229424838362
88,9820.569043951396,9817.561085668103
89,9820.324822843046,9819.647772427263
90,9819.49301760152,9816.218918372844
91,9819.365626497365,9816.075212149784
92,9819.676036737841,9816.286705280172
93,9818.299992326007,9815.596620757004
94,9818.124820316243,9816.926210600754
95,9818.062094775694,9817.495395002694
96,9817.959900107062,9816.093446928879
97,9819.133971085888,9817.576155037716
98,9817.77243052228,9815.10099845097
99,9817.879236606073,9818.262156519397
