,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10227.939221969335,14071.681438577587,300,100,0.01,200,150,0,0
1,9962.163879072832,10217.169686153018,300,100,0.01,200,150,0,0
2,9918.802316516681,10021.881330818966,300,100,0.01,200,150,0,0
3,9895.997912112183,9927.264446390087,300,100,0.01,200,150,0,0
4,9883.030356728408,9927.740806842672,300,100,0.01,200,150,0,0
5,9870.851653745658,9905.665106411638,300,100,0.01,200,150,0,0
6,9865.139555788062,9897.621565193966,300,100,0.01,200,150,0,0
7,9862.899342001827,9902.897393588362,300,100,0.01,200,150,0,0
8,9857.877748132038,9879.601057381466,300,100,0.01,200,150,0,0
9,9857.135140902012,9883.445009428879,300,100,0.01,200,150,0,0
10,9851.773884837685,9870.313038793103,300,100,0.01,200,150,0,0
11,9850.772681798784,9863.025154903018,300,100,0.01,200,150,0,0
12,9848.8742499139,9868.615975215518,300,100,0.01,200,150,0,0
13,9847.397440348735,9868.013503502156,300,100,0.01,200,150,0,0
14,9844.066204105773,9859.607354525862,300,100,0.01,200,150,0,0
15,9840.960484547197,9850.14291487069,300,100,0.01,200,150,0,0
16,9840.954257382007,9849.265422952587,300,100,0.01,200,150,0,0
17,9840.52099398808,9862.958917025862,300,100,0.01,200,150,0,0
18,9839.704306046358,9858.187095905172,300,100,0.01,200,150,0,0
19,9835.753625026204,9848.749225484913,300,100,0.01,200,150,0,0
20,9835.756167738531,9851.611563846982,300,100,0.01,200,150,0,0
21,9835.70827265887,9853.637021821121,300,100,0.01,200,150,0,0
22,9836.299875344394,9847.823444234913,300,100,0.01,200,150,0,0
23,9833.40808052827,9852.436153017241,300,100,0.01,200,150,0,0
24,9835.640442976612,9840.788186961207,300,100,0.01,200,150,0,0
25,9833.376050962805,9845.631431842672,300,100,0.01,200,150,0,0
26,9835.108470966099,9858.174131196121,300,100,0.01,200,150,0,0
27,9834.75194657403,9852.209859913793,300,100,0.01,200,150,0,0
28,9832.193834320346,9847.260910560344,300,100,0.01,200,150,0,0
29,9830.686313338525,9844.984577047413,300,100,0.01,200,150,0,0
30,9829.892701657584,9838.480199353447,300,100,0.01,200,150,0,0
31,9830.793496103108,9838.315901131466,300,100,0.01,200,150,0,0
32,9829.589406706697,9839.712621228447,300,100,0.01,200,150,0,0
33,9828.087518155546,9841.672817887931,300,100,0.01,200,150,0,0
34,9827.719640464033,9840.693393049569,300,100,0.01,200,150,0,0
35,9828.191924712506,9840.454842403018,300,100,0.01,200,150,0,0
36,9828.415304844722,9828.988348599138,300,100,0.01,200,150,0,0
37,9828.355534727629,9836.326710668103,300,100,0.01,200,150,0,0
38,9826.555264453313,9833.871699892241,300,100,0.01,200,150,0,0
39,9827.922855773839,9839.651905980603,300,100,0.01,200,150,0,0
40,9828.687350263535,9840.949252424569,300,100,0.01,200,150,0,0
41,9827.686646970084,9834.507610452587,300,100,0.01,200,150,0,0
42,9827.148519855054,9832.82455549569,300,100,0.01,200,150,0,0
43,9827.37021872754,9837.033708243534,300,100,0.01,200,150,0,0
44,9825.092095412076,9832.856209590518,300,100,0.01,200,150,0,0
45,9825.984681023898,9833.602471713362,300,100,0.01,200,150,0,0
46,9825.099902764883,9836.150862068966,300,100,0.01,200,150,0,0
47,9827.27625254552,9832.092571390087,300,100,0.01,200,150,0,0
48,9826.735025417765,9837.983836206897,300,100,0.01,200,150,0,0
49,9826.773671463225,9833.066945043103,300,100,0.01,200,150,0,0
50,9825.138369126587,9835.714271282328,300,100,0.01,200,150,0,0
51,9825.699485468076,9832.094625538793,300,100,0.01,200,150,0,0
52,9824.929920995299,9836.743904903018,300,100,0.01,200,150,0,0
53,9825.02365882921,9837.782967403018,300,100,0.01,200,150,0,0
54,9824.795035581128,9844.323174838362,300,100,0.01,200,150,0,0
55,9823.57701133505,9832.441473599138,300,100,0.01,200,150,0,0
56,9823.433279303426,9832.329573006466,300,100,0.01,200,150,0,0
57,9824.431319159528,9832.1904296875,300,100,0.01,200,150,0,0
58,9823.589652368082,9829.383620689656,300,100,0.01,200,150,0,0
59,9824.36778972134,9832.4619140625,300,100,0.01,200,150,0,0
60,9825.263199269286,9832.675242456897,300,100,0.01,200,150,0,0
61,9826.32191514809,9827.95278825431,300,100,0.01,200,150,0,0
62,9825.188032032373,9833.932684536638,300,100,0.01,200,150,0,0
63,9823.84169533496,9830.377155172413,300,100,0.01,200,150,0,0
64,9823.351050588464,9827.422615840518,300,100,0.01,200,150,0,0
65,9824.64368243142,9827.522258890087,300,100,0.01,200,150,0,0
66,9823.787999839033,9831.809873383621,300,100,0.01,200,150,0,0
