,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10481.454240536656,36798.55081492457,300,100,0.0005,150,150,0,0
1,10049.952460544442,10356.732607085129,300,100,0.0005,150,150,0,0
2,9987.044372061422,10061.917446794181,300,100,0.0005,150,150,0,0
3,9954.543170894227,9990.587991648707,300,100,0.0005,150,150,0,0
4,9933.282344479965,9957.059957570043,300,100,0.0005,150,150,0,0
5,9917.155020757218,9940.523942618534,300,100,0.0005,150,150,0,0
6,9904.864462764284,9926.50495858028,300,100,0.0005,150,150,0,0
7,9896.141993684865,9912.892460264009,300,100,0.0005,150,150,0,0
8,9887.489075321184,9903.581888133082,300,100,0.0005,150,150,0,0
9,9881.036905359068,9899.468446928879,300,100,0.0005,150,150,0,0
10,9876.041802209362,9885.065715921337,300,100,0.0005,150,150,0,0
11,9871.94106232406,9886.839490167025,300,100,0.0005,150,150,0,0
12,9867.523709365267,9887.238702182112,300,100,0.0005,150,150,0,0
13,9863.638982110237,9875.153278219288,300,100,0.0005,150,150,0,0
14,9860.813754510811,9868.559149380388,300,100,0.0005,150,150,0,0
15,9857.61533310748,9864.228902882543,300,100,0.0005,150,150,0,0
16,9855.44821832325,9874.813459725216,300,100,0.0005,150,150,0,0
17,9853.193294333223,9872.714835331357,300,100,0.0005,150,150,0,0
18,9851.28640046643,9865.696903623384,300,100,0.0005,150,150,0,0
19,9849.359068976102,9858.021181303879,300,100,0.0005,150,150,0,0
20,9847.263890396653,9857.581290409482,300,100,0.0005,150,150,0,0
21,9845.831976034679,9861.334497912178,300,100,0.0005,150,150,0,0
22,9845.141737729096,9855.588732489225,300,100,0.0005,150,150,0,0
23,9843.40551722718,9848.382223195043,300,100,0.0005,150,150,0,0
24,9841.733983345563,9852.45225787985,300,100,0.0005,150,150,0,0
25,9840.310961457833,9847.934469288793,300,100,0.0005,150,150,0,0
26,9839.423294688848,9846.154389480065,300,100,0.0005,150,150,0,0
27,9837.941123622424,9848.010986328125,300,100,0.0005,150,150,0,0
28,9836.103818841339,9844.613112877156,300,100,0.0005,150,150,0,0
29,9835.481664302079,9843.631642308728,300,100,0.0005,150,150,0,0
30,9835.673233390482,9848.510152882543,300,100,0.0005,150,150,0,0
31,9834.02685102345,9842.646459119072,300,100,0.0005,150,150,0,0
32,9832.321393878025,9838.644228178879,300,100,0.0005,150,150,0,0
33,9831.651137435614,9837.177944841056,300,100,0.0005,150,150,0,0
34,9831.180013176809,9837.204606681034,300,100,0.0005,150,150,0,0
35,9829.595811683936,9837.085912244072,300,100,0.0005,150,150,0,0
36,9829.213811036327,9836.438266096444,300,100,0.0005,150,150,0,0
37,9828.149998970563,9836.854029162178,300,100,0.0005,150,150,0,0
38,9828.211571072412,9835.158211543643,300,100,0.0005,150,150,0,0
39,9827.69325923874,9836.238929485453,300,100,0.0005,150,150,0,0
40,9826.091779093795,9835.323343211207,300,100,0.0005,150,150,0,0
41,9826.284532036116,9837.23674063847,300,100,0.0005,150,150,0,0
42,9825.304494246377,9831.981403219288,300,100,0.0005,150,150,0,0
43,9825.041776473407,9833.342083108837,300,100,0.0005,150,150,0,0
44,9823.310845880002,9832.805537782866,300,100,0.0005,150,150,0,0
45,9823.020686560403,9828.513461408944,300,100,0.0005,150,150,0,0
46,9822.928265939447,9827.172060210129,300,100,0.0005,150,150,0,0
47,9821.571746694568,9830.952678811962,300,100,0.0005,150,150,0,0
48,9821.244610423155,9828.983196390087,300,100,0.0005,150,150,0,0
49,9821.194094019525,9832.809435614225,300,100,0.0005,150,150,0,0
50,9820.190254215082,9832.409044989225,300,100,0.0005,150,150,0,0
