,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10477.54712955199,11161.664853852371,300,100,0.0005,150,100
1,10053.02124854007,10054.410913927803,300,100,0.0005,150,100
2,9989.456230159918,9989.568729795259,300,100,0.0005,150,100
3,9956.445986314087,9955.72926488416,300,100,0.0005,150,100
4,9934.782143739518,9930.974777747844,300,100,0.0005,150,100
5,9918.544545662135,9913.390869140625,300,100,0.0005,150,100
6,9906.796876871706,9909.737700363685,300,100,0.0005,150,100
7,9896.92130693729,9893.582174366918,300,100,0.0005,150,100
8,9889.095187470053,9890.184351427803,300,100,0.0005,150,100
9,9882.224165780726,9886.456105199353,300,100,0.0005,150,100
10,9876.877122982301,9877.066423087284,300,100,0.0005,150,100
11,9871.855272688817,9874.956509294181,300,100,0.0005,150,100
12,9867.739548394826,9869.154465247844,300,100,0.0005,150,100
13,9863.8670742618,9868.35069537985,300,100,0.0005,150,100
14,9859.846826616405,9865.854357489225,300,100,0.0005,150,100
15,9858.422227816543,9864.675242456897,300,100,0.0005,150,100
16,9856.24677505091,9856.667850889009,300,100,0.0005,150,100
17,9853.503212783002,9857.185117524246,300,100,0.0005,150,100
18,9851.188381105505,9862.971048289332,300,100,0.0005,150,100
19,9849.214396880241,9851.358541554418,300,100,0.0005,150,100
20,9847.075082542226,9849.578419652478,300,100,0.0005,150,100
21,9845.136134309865,9851.315488617996,300,100,0.0005,150,100
22,9844.103518900485,9849.93254141972,300,100,0.0005,150,100
23,9842.303390875808,9845.364527209053,300,100,0.0005,150,100
24,9841.312755019915,9848.011272561962,300,100,0.0005,150,100
25,9839.817264427109,9841.935092268319,300,100,0.0005,150,100
26,9838.49416823266,9843.67600855334,300,100,0.0005,150,100
27,9837.692198449478,9842.408422009697,300,100,0.0005,150,100
28,9837.000816063728,9842.940875875538,300,100,0.0005,150,100
29,9835.410950789112,9838.462848531788,300,100,0.0005,150,100
30,9834.739636832925,9838.769093480603,300,100,0.0005,150,100
31,9832.992954431451,9836.830263335129,300,100,0.0005,150,100
32,9832.620363316812,9835.414727572737,300,100,0.0005,150,100
33,9831.959544950887,9836.309671336207,300,100,0.0005,150,100
34,9830.706210507007,9835.07737574084,300,100,0.0005,150,100
35,9829.33627487497,9834.404086408944,300,100,0.0005,150,100
36,9829.069511409918,9832.950927734375,300,100,0.0005,150,100
37,9828.529633782044,9832.439360519935,300,100,0.0005,150,100
38,9827.518034821214,9833.077215786638,300,100,0.0005,150,100
39,9826.45912288123,9831.150996767241,300,100,0.0005,150,100
40,9825.72403476132,9831.099407327587,300,100,0.0005,150,100
41,9824.997696866016,9830.635338092672,300,100,0.0005,150,100
42,9824.825044640183,9829.545107085129,300,100,0.0005,150,100
43,9823.274084174353,9826.053500471444,300,100,0.0005,150,100
44,9822.581272741225,9827.047826306572,300,100,0.0005,150,100
45,9822.542751632127,9829.025028623384,300,100,0.0005,150,100
46,9822.412767747513,9829.903370824353,300,100,0.0005,150,100
47,9821.281687043303,9826.26765389278,300,100,0.0005,150,100
48,9820.219636252696,9827.718236462822,300,100,0.0005,150,100
49,9819.723449853258,9824.965323612607,300,100,0.0005,150,100
50,9819.56422243726,9824.553466796875,300,100,0.0005,150,100
51,9818.595468225922,9824.431421740303,300,100,0.0005,150,100
52,9818.892977266261,9823.223674905712,300,100,0.0005,150,100
53,9817.94258308502,9825.756667564656,300,100,0.0005,150,100
54,9817.210237014106,9820.421302532328,300,100,0.0005,150,100
55,9816.633888730834,9821.810024919181,300,100,0.0005,150,100
56,9815.794930765602,9822.927633351293,300,100,0.0005,150,100
57,9814.94345015273,9822.062466325431,300,100,0.0005,150,100
58,9815.428958002665,9819.776400862069,300,100,0.0005,150,100
59,9815.221751748173,9823.695194639009,300,100,0.0005,150,100
60,9814.500641527162,9819.189672009697,300,100,0.0005,150,100
61,9814.022584470084,9818.641887796337,300,100,0.0005,150,100
62,9812.961607102749,9818.46469221444,300,100,0.0005,150,100
63,9812.95662275021,9820.058736866918,300,100,0.0005,150,100
64,9812.840773051928,9819.68370319235,300,100,0.0005,150,100
