,Fold,Accuracy,mean_accuracy
0,1.0,0.9212121212121213,0.8787209518497863
1,2.0,0.8957055214723927,0.8787209518497863
2,3.0,0.8711656441717791,0.8787209518497863
3,4.0,0.8773006134969326,0.8787209518497863
4,5.0,0.8282208588957055,0.8787209518497863
