,Fold,Accuracy,mean_accuracy
0,1.0,0.7906976744186046,0.7940830522136311
1,2.0,0.8536585365853658,0.7940830522136311
2,3.0,0.7804878048780488,0.7940830522136311
3,4.0,0.7560975609756098,0.7940830522136311
4,5.0,0.7894736842105263,0.7940830522136311
