,Fold,Accuracy,mean_accuracy
0,1.0,0.782608695652174,0.7873887617594711
1,2.0,0.7391304347826086,0.7873887617594711
2,3.0,0.8421052631578947,0.7873887617594711
3,4.0,0.6842105263157895,0.7873887617594711
4,5.0,0.8888888888888888,0.7873887617594711
