,Fold,Accuracy,mean_accuracy
0,1.0,0.8787878787878788,0.8775980665551218
1,2.0,0.8834355828220859,0.8775980665551218
2,3.0,0.8711656441717791,0.8775980665551218
3,4.0,0.8957055214723927,0.8775980665551218
4,5.0,0.8588957055214724,0.8775980665551218
