,Fold,Accuracy,mean_accuracy
0,1.0,0.7906976744186046,0.793697943099382
1,2.0,0.8292682926829268,0.793697943099382
2,3.0,0.7804878048780488,0.793697943099382
3,4.0,0.8048780487804879,0.793697943099382
4,5.0,0.7631578947368421,0.793697943099382
