,Fold,Accuracy,mean_accuracy
0,1.0,0.7391304347826086,0.8056410789820401
1,2.0,0.8636363636363636,0.8056410789820401
2,3.0,0.75,0.8056410789820401
3,4.0,0.8333333333333334,0.8056410789820401
4,5.0,0.8421052631578947,0.8056410789820401
