,Fold,Accuracy,mean_accuracy
0,1.0,0.8928571428571429,0.8703075611226275
1,2.0,0.8333333333333334,0.8703075611226275
2,3.0,0.8658536585365854,0.8703075611226275
3,4.0,0.8860759493670886,0.8703075611226275
4,5.0,0.8734177215189873,0.8703075611226275
