,Fold,Accuracy,mean_accuracy
0,1.0,0.8837209302325582,0.808964981938681
1,2.0,0.7804878048780488,0.808964981938681
2,3.0,0.7073170731707317,0.808964981938681
3,4.0,0.8048780487804879,0.808964981938681
4,5.0,0.868421052631579,0.808964981938681
