,Fold,Accuracy,mean_accuracy
0,1.0,0.8690476190476191,0.8705508754906717
1,2.0,0.8452380952380952,0.8705508754906717
2,3.0,0.8536585365853658,0.8705508754906717
3,4.0,0.9240506329113924,0.8705508754906717
4,5.0,0.8607594936708861,0.8705508754906717
