,Fold,Accuracy,mean_accuracy
0,1.0,0.8690476190476191,0.8630140107911025
1,2.0,0.8333333333333334,0.8630140107911025
2,3.0,0.8658536585365854,0.8630140107911025
3,4.0,0.8607594936708861,0.8630140107911025
4,5.0,0.8860759493670886,0.8630140107911025
