,Fold,Accuracy,mean_accuracy
0,1.0,0.7674418604651163,0.8093291936591337
1,2.0,0.8536585365853658,0.8093291936591337
2,3.0,0.8536585365853658,0.8093291936591337
3,4.0,0.7560975609756098,0.8093291936591337
4,5.0,0.8157894736842105,0.8093291936591337
