,Fold,Accuracy,mean_accuracy
0,1.0,0.8372093023255814,0.8033853777950265
1,2.0,0.7560975609756098,0.8033853777950265
2,3.0,0.7804878048780488,0.8033853777950265
3,4.0,0.8536585365853658,0.8033853777950265
4,5.0,0.7894736842105263,0.8033853777950265
