,Fold,Accuracy,mean_accuracy
0,1.0,0.8787878787878788,0.8788250604201524
1,2.0,0.8773006134969326,0.8788250604201524
2,3.0,0.8466257668711656,0.8788250604201524
3,4.0,0.9079754601226994,0.8788250604201524
4,5.0,0.8834355828220859,0.8788250604201524
