,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10245.099681435673,10063.421260439116,100,50,0.001,50,100
1,9993.900583878623,9972.009470972522,100,50,0.001,50,100
2,9950.311200100323,9943.840534078663,100,50,0.001,50,100
3,9924.749643440045,9927.622390220906,100,50,0.001,50,100
4,9909.572275919381,9907.052650188578,100,50,0.001,50,100
5,9899.08491742034,9900.281258418643,100,50,0.001,50,100
6,9892.037912804713,9894.669644059806,100,50,0.001,50,100
7,9884.682576477899,9885.869410021553,100,50,0.001,50,100
8,9879.186406923815,9878.909036570582,100,50,0.001,50,100
9,9875.726847467207,9873.1146366514,100,50,0.001,50,100
10,9871.002995197203,9877.154835668103,100,50,0.001,50,100
11,9867.370426486883,9871.85888671875,100,50,0.001,50,100
12,9864.833034016381,9864.796816069504,100,50,0.001,50,100
13,9862.964111445106,9861.706728178879,100,50,0.001,50,100
14,9860.198450882697,9862.375782933728,100,50,0.001,50,100
15,9857.89058148284,9861.906224744072,100,50,0.001,50,100
16,9856.852586790998,9858.478279903018,100,50,0.001,50,100
17,9855.901677890663,9856.334935681572,100,50,0.001,50,100
18,9854.115788399917,9854.598018251616,100,50,0.001,50,100
19,9852.665449901922,9853.482287176725,100,50,0.001,50,100
20,9850.7855436931,9851.823040140087,100,50,0.001,50,100
21,9850.271669205948,9853.02914533944,100,50,0.001,50,100
22,9849.090258800761,9850.74624528556,100,50,0.001,50,100
23,9847.954150694777,9846.790156923491,100,50,0.001,50,100
24,9846.418176509344,9848.183307516163,100,50,0.001,50,100
25,9845.518918734278,9847.248181573275,100,50,0.001,50,100
26,9845.197196371886,9844.842293574893,100,50,0.001,50,100
27,9843.755674076127,9841.335769127156,100,50,0.001,50,100
28,9843.319161868862,9845.484004579741,100,50,0.001,50,100
29,9842.949148093106,9845.137442753232,100,50,0.001,50,100
30,9842.252162288123,9840.919442012393,100,50,0.001,50,100
31,9841.134526514585,9841.20815934806,100,50,0.001,50,100
32,9840.122736171837,9842.524776064116,100,50,0.001,50,100
33,9839.89525466429,9843.151813375538,100,50,0.001,50,100
34,9838.950542513925,9840.43287816541,100,50,0.001,50,100
35,9838.446362994879,9838.38401636584,100,50,0.001,50,100
36,9837.588680952773,9837.959826239225,100,50,0.001,50,100
37,9836.588901346131,9841.923297750538,100,50,0.001,50,100
38,9836.75074727854,9838.399119410022,100,50,0.001,50,100
39,9836.465434741105,9838.27970938847,100,50,0.001,50,100
40,9834.973965976133,9836.481436893857,100,50,0.001,50,100
41,9835.621529857452,9835.367818898168,100,50,0.001,50,100
42,9833.985878447682,9835.2197265625,100,50,0.001,50,100
43,9833.574561740088,9838.020120554957,100,50,0.001,50,100
