,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10170.128931518027,10134.5687382139,100,50,0.01,150,100
1,9947.324730661536,9967.28636011584,100,50,0.01,150,100
2,9906.215957882876,9917.656494140625,100,50,0.01,150,100
3,9889.605577776863,9909.007273706897,100,50,0.01,150,100
4,9879.136539534169,9895.793768521013,100,50,0.01,150,100
5,9870.638888992873,9884.204084725216,100,50,0.01,150,100
6,9867.129499580738,9873.018899851832,100,50,0.01,150,100
7,9861.770986969184,9878.684427195582,100,50,0.01,150,100
8,9860.096265104667,9871.872575431034,100,50,0.01,150,100
9,9855.688271142788,9875.125387257543,100,50,0.01,150,100
10,9853.379213677677,9860.356470568428,100,50,0.01,150,100
11,9851.855774305972,9857.063493399784,100,50,0.01,150,100
12,9850.144864881559,9862.068915005388,100,50,0.01,150,100
13,9846.834827110535,9854.511415678879,100,50,0.01,150,100
14,9844.852339725832,9853.574589170259,100,50,0.01,150,100
15,9843.751317680882,9852.817088160022,100,50,0.01,150,100
16,9841.875704697233,9855.456938644935,100,50,0.01,150,100
17,9840.720304451665,9854.7578125,100,50,0.01,150,100
18,9839.405027308188,9852.710912244072,100,50,0.01,150,100
19,9839.283554537764,9848.746051656788,100,50,0.01,150,100
20,9838.554359951486,9848.173154633621,100,50,0.01,150,100
21,9835.957933412195,9848.908034752156,100,50,0.01,150,100
22,9836.279749359877,9844.788397427263,100,50,0.01,150,100
23,9835.75193581172,9849.691044248384,100,50,0.01,150,100
24,9836.192380940794,9842.763250942888,100,50,0.01,150,100
25,9834.98791345981,9842.364013671875,100,50,0.01,150,100
26,9835.442770723526,9839.250286233837,100,50,0.01,150,100
27,9835.72612498877,9843.061515018857,100,50,0.01,150,100
28,9834.071871163003,9844.5062382139,100,50,0.01,150,100
29,9832.983092413602,9838.041941675647,100,50,0.01,150,100
30,9832.331518870538,9839.000631398168,100,50,0.01,150,100
31,9831.619162617542,9842.707553205819,100,50,0.01,150,100
32,9832.468949336668,9842.388865503772,100,50,0.01,150,100
33,9831.342469753234,9836.356916756466,100,50,0.01,150,100
34,9831.999258336578,9839.91879377694,100,50,0.01,150,100
35,9831.165954326636,9836.88803205819,100,50,0.01,150,100
36,9830.535678923845,9841.842866042565,100,50,0.01,150,100
37,9830.502717248892,9837.856756802263,100,50,0.01,150,100
38,9830.919666855085,9839.121329471982,100,50,0.01,150,100
39,9831.052456426689,9844.04184065194,100,50,0.01,150,100
40,9829.862430559715,9835.449690193966,100,50,0.01,150,100
41,9829.35934458478,9834.565547548491,100,50,0.01,150,100
42,9828.23153889779,9835.023934199893,100,50,0.01,150,100
43,9828.859422728498,9839.140380859375,100,50,0.01,150,100
44,9828.937043771712,9834.96281485722,100,50,0.01,150,100
45,9829.466416918724,9832.887720568428,100,50,0.01,150,100
46,9828.019306177377,9833.859543372844,100,50,0.01,150,100
47,9828.933223152251,9833.120580212822,100,50,0.01,150,100
48,9828.622484427407,9831.491934940732,100,50,0.01,150,100
49,9827.93644576171,9837.750909213362,100,50,0.01,150,100
50,9829.003826702503,9834.837107691272,100,50,0.01,150,100
51,9828.7299521592,9833.911410627694,100,50,0.01,150,100
52,9827.747204139465,9833.262863685344,100,50,0.01,150,100
53,9826.552439581337,9834.270448882004,100,50,0.01,150,100
54,9827.438528502336,9835.391786772629,100,50,0.01,150,100
55,9826.674103265752,9832.74504141972,100,50,0.01,150,100
56,9826.379201043663,9834.187769396553,100,50,0.01,150,100
57,9828.576126018208,9831.416259765625,100,50,0.01,150,100
58,9827.435005016172,9836.62819066541,100,50,0.01,150,100
59,9826.096671264824,9832.111395474138,100,50,0.01,150,100
60,9827.117858974454,9833.51423592403,100,50,0.01,150,100
61,9827.357169194718,9830.79052734375,100,50,0.01,150,100
62,9826.48195020514,9832.806295460668,100,50,0.01,150,100
63,9827.065764722838,9832.429805360991,100,50,0.01,150,100
64,9825.460565030546,9833.877845501078,100,50,0.01,150,100
65,9826.064746514883,9834.447274043643,100,50,0.01,150,100
66,9825.419113766022,9832.11027579472,100,50,0.01,150,100
67,9826.281366513685,9828.839515422953,100,50,0.01,150,100
68,9825.340106256737,9831.333226697197,100,50,0.01,150,100
69,9824.485425494879,9831.090845568428,100,50,0.01,150,100
70,9826.034835720382,9833.738449622844,100,50,0.01,150,100
71,9825.82141306301,9832.838092672413,100,50,0.01,150,100
72,9826.517876194148,9828.302279768319,100,50,0.01,150,100
73,9824.516537456577,9829.808290678879,100,50,0.01,150,100
74,9824.626348564027,9831.441288389009,100,50,0.01,150,100
75,9824.258490993352,9834.539837015087,100,50,0.01,150,100
76,9824.978654599156,9834.098792766703,100,50,0.01,150,100
77,9824.970815427348,9830.693746632543,100,50,0.01,150,100
