,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10245.305579367812,10056.820127289871,100,50,0.001,50,75
1,9994.778903816783,9977.799855199353,100,50,0.001,50,75
2,9949.515548727988,9941.292699353447,100,50,0.001,50,75
3,9926.534794074929,9918.262484846444,100,50,0.001,50,75
4,9909.495340856343,9909.213959792565,100,50,0.001,50,75
5,9899.522042143328,9896.406797211746,100,50,0.001,50,75
6,9891.482717604516,9894.77839608028,100,50,0.001,50,75
7,9884.418097429774,9885.403050915947,100,50,0.001,50,75
8,9879.711215916237,9878.66455078125,100,50,0.001,50,75
9,9877.043844240387,9882.91593985722,100,50,0.001,50,75
10,9871.840536281145,9872.903421336207,100,50,0.001,50,75
11,9868.697665702115,9872.609164533944,100,50,0.001,50,75
12,9865.325980493082,9867.506516029094,100,50,0.001,50,75
13,9863.209892620238,9862.642115099678,100,50,0.001,50,75
14,9861.9371284664,9862.111033472522,100,50,0.001,50,75
15,9859.605314334272,9861.282394935344,100,50,0.001,50,75
16,9857.179251860476,9858.260792699353,100,50,0.001,50,75
17,9855.53927727824,9854.422169652478,100,50,0.001,50,75
18,9854.054076855984,9858.267308728447,100,50,0.001,50,75
19,9852.47646751093,9851.363483297413,100,50,0.001,50,75
20,9850.789199134524,9850.50161637931,100,50,0.001,50,75
21,9849.932995272071,9854.730165678879,100,50,0.001,50,75
22,9849.187948741464,9847.736504916487,100,50,0.001,50,75
23,9848.438983326845,9850.717562971444,100,50,0.001,50,75
24,9846.373960735356,9851.107472386853,100,50,0.001,50,75
25,9846.045380910848,9845.906940328663,100,50,0.001,50,75
26,9844.742766325018,9846.202426252694,100,50,0.001,50,75
27,9844.092188529437,9844.264219086746,100,50,0.001,50,75
28,9843.927859311361,9841.596898572197,100,50,0.001,50,75
29,9842.40114305073,9844.97795157597,100,50,0.001,50,75
30,9841.757335215021,9841.234316069504,100,50,0.001,50,75
31,9841.359753552497,9843.815008755388,100,50,0.001,50,75
32,9840.52334251093,9844.485755657328,100,50,0.001,50,75
33,9839.227535787015,9840.410425646553,100,50,0.001,50,75
34,9838.415339939207,9841.780307112069,100,50,0.001,50,75
35,9837.765527203372,9838.8951289736,100,50,0.001,50,75
36,9837.24122825078,9840.298070447197,100,50,0.001,50,75
37,9836.709560860385,9841.165704135237,100,50,0.001,50,75
38,9835.994947330199,9838.367423221982,100,50,0.001,50,75
39,9835.22377272251,9837.350602774784,100,50,0.001,50,75
40,9834.869802740926,9837.744847790947,100,50,0.001,50,75
41,9835.258468532882,9836.25717268319,100,50,0.001,50,75
42,9833.717692954151,9834.927826980065,100,50,0.001,50,75
43,9834.115125816064,9831.828554350754,100,50,0.001,50,75
44,9833.47522750584,9836.896459119072,100,50,0.001,50,75
45,9831.486741771982,9836.096949084053,100,50,0.001,50,75
46,9831.436616086938,9832.203933189656,100,50,0.001,50,75
47,9831.21107460245,9832.871009563578,100,50,0.001,50,75
48,9831.303552310434,9835.02204842403,100,50,0.001,50,75
49,9830.613801584212,9833.384108970906,100,50,0.001,50,75
50,9830.282943893748,9830.331551387393,100,50,0.001,50,75
51,9829.68991964767,9830.151527141703,100,50,0.001,50,75
52,9830.530242086428,9831.930268386315,100,50,0.001,50,75
53,9828.91429833493,9828.885295999462,100,50,0.001,50,75
54,9828.754912759792,9832.414744410022,100,50,0.001,50,75
55,9827.839482042855,9828.921319369612,100,50,0.001,50,75
56,9828.134446499162,9830.261255724678,100,50,0.001,50,75
57,9827.23756157912,9829.505573141163,100,50,0.001,50,75
58,9827.129905740896,9828.549105940194,100,50,0.001,50,75
59,9827.820531957504,9828.175865436422,100,50,0.001,50,75
60,9827.023958302138,9827.69505152209,100,50,0.001,50,75
61,9826.283603670041,9827.921428811962,100,50,0.001,50,75
62,9826.761196076155,9827.888065732759,100,50,0.001,50,75
63,9825.629715762758,9830.187196928879,100,50,0.001,50,75
64,9825.906261230235,9827.806270204741,100,50,0.001,50,75
65,9825.034856777072,9825.385641163793,100,50,0.001,50,75
66,9825.363988286865,9835.138385641163,100,50,0.001,50,75
67,9825.119274451965,9824.731588429418,100,50,0.001,50,75
68,9823.537822962835,9826.655719625538,100,50,0.001,50,75
69,9824.907993026025,9826.033177869072,100,50,0.001,50,75
70,9823.637670512398,9824.41822972791,100,50,0.001,50,75
71,9822.738496964093,9823.679965315194,100,50,0.001,50,75
72,9822.991579663541,9827.222925646553,100,50,0.001,50,75
73,9823.521251347629,9823.22062735722,100,50,0.001,50,75
74,9823.069325643119,9825.012030239763,100,50,0.001,50,75
