,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10227.248613066004,10568.296672952587,100,50,0.01,200,100
1,9961.293911621795,9972.904128502156,100,50,0.01,200,100
2,9918.36205153929,9957.978650323275,100,50,0.01,200,100
3,9895.220895442772,9931.155744881466,100,50,0.01,200,100
4,9883.026340047765,9906.137627963362,100,50,0.01,200,100
5,9875.230480448161,9889.249898976293,100,50,0.01,200,100
6,9869.891548218884,9883.315463362069,100,50,0.01,200,100
7,9862.812070443519,9885.177027209053,100,50,0.01,200,100
8,9858.163575856493,9872.98275862069,100,50,0.01,200,100
9,9857.411731758355,9865.49868669181,100,50,0.01,200,100
10,9853.317574662344,9863.853953394397,100,50,0.01,200,100
11,9852.676113009853,9866.644295528018,100,50,0.01,200,100
12,9848.453388442591,9867.352909482759,100,50,0.01,200,100
13,9848.354464111913,9856.791891163793,100,50,0.01,200,100
14,9846.39587139135,9854.726629849138,100,50,0.01,200,100
15,9845.110207441154,9848.547986260775,100,50,0.01,200,100
16,9843.856223047436,9858.086813038793,100,50,0.01,200,100
17,9840.160482862662,9843.661637931034,100,50,0.01,200,100
18,9838.843566104906,9851.938341864225,100,50,0.01,200,100
19,9838.79112745942,9845.190699084053,100,50,0.01,200,100
20,9836.526050401293,9842.541891163793,100,50,0.01,200,100
21,9836.489116030785,9844.70767106681,100,50,0.01,200,100
22,9834.286137023839,9840.775121228447,100,50,0.01,200,100
23,9834.311842563338,9844.229424838362,100,50,0.01,200,100
24,9833.91087826051,9839.043574892241,100,50,0.01,200,100
25,9833.434016755511,9844.414567618534,100,50,0.01,200,100
26,9833.776527686272,9839.087621228447,100,50,0.01,200,100
27,9831.71828347733,9838.411301185344,100,50,0.01,200,100
28,9831.034209634792,9839.980738146553,100,50,0.01,200,100
29,9833.41506011919,9841.137324892241,100,50,0.01,200,100
30,9831.422488451575,9835.38735856681,100,50,0.01,200,100
31,9830.152661004133,9836.341089709053,100,50,0.01,200,100
32,9831.256344614729,9834.522225215518,100,50,0.01,200,100
33,9830.40321081771,9833.714540678879,100,50,0.01,200,100
34,9828.764638143119,9834.991884428879,100,50,0.01,200,100
35,9829.297118321754,9835.932987607759,100,50,0.01,200,100
36,9827.781928025424,9836.260641163793,100,50,0.01,200,100
37,9828.371403517309,9834.125,100,50,0.01,200,100
38,9827.85315438578,9831.714776400862,100,50,0.01,200,100
39,9827.893723141022,9833.080549568966,100,50,0.01,200,100
40,9826.727216661176,9834.344120420259,100,50,0.01,200,100
41,9828.488328978498,9836.374797952587,100,50,0.01,200,100
42,9828.709827110535,9840.327182112069,100,50,0.01,200,100
43,9826.707913291357,9833.719659213362,100,50,0.01,200,100
44,9826.586786786505,9834.462688577587,100,50,0.01,200,100
45,9827.536627878684,9836.454505657328,100,50,0.01,200,100
46,9828.178672099604,9831.887931034482,100,50,0.01,200,100
47,9826.438425090591,9836.003131734913,100,50,0.01,200,100
48,9826.371846643657,9831.070884967672,100,50,0.01,200,100
49,9827.331053751646,9831.445144127156,100,50,0.01,200,100
50,9828.346279142459,9831.124124461207,100,50,0.01,200,100
51,9826.100077769375,9832.056808997844,100,50,0.01,200,100
52,9826.332943706577,9831.593379579741,100,50,0.01,200,100
53,9826.55806780067,9832.067988954741,100,50,0.01,200,100
54,9825.696162722359,9831.946322737069,100,50,0.01,200,100
55,9825.37450306211,9829.721107219828,100,50,0.01,200,100
56,9824.728429058607,9832.514682112069,100,50,0.01,200,100
57,9825.883852232571,9831.571019665947,100,50,0.01,200,100
58,9825.665348361883,9836.9814453125,100,50,0.01,200,100
59,9826.872977153958,9833.022258890087,100,50,0.01,200,100
60,9824.666029662794,9832.967301993534,100,50,0.01,200,100
61,9823.775330730414,9827.636853448275,100,50,0.01,200,100
62,9823.97141343735,9829.631229795259,100,50,0.01,200,100
63,9824.484447060673,9832.636112607759,100,50,0.01,200,100
64,9824.07033496047,9832.57192887931,100,50,0.01,200,100
65,9824.691151230085,9833.556438577587,100,50,0.01,200,100
66,9824.322406938787,9829.549568965518,100,50,0.01,200,100
67,9826.003675094335,9829.001077586207,100,50,0.01,200,100
68,9823.082176775126,9827.374898976293,100,50,0.01,200,100
69,9822.064442830619,9828.910358297413,100,50,0.01,200,100
70,9824.42550049413,9830.991749730603,100,50,0.01,200,100
71,9825.891094330229,9828.157765355603,100,50,0.01,200,100
72,9823.327031455887,9828.97265625,100,50,0.01,200,100
73,9824.786999412285,9830.958546605603,100,50,0.01,200,100
74,9824.38333189836,9828.882307381466,100,50,0.01,200,100
75,9824.062760635032,9829.966325431034,100,50,0.01,200,100
76,9823.935889865088,9828.790510506466,100,50,0.01,200,100
77,9823.448773751947,9831.362473060344,100,50,0.01,200,100
78,9823.73422479561,9828.902074353447,100,50,0.01,200,100
79,9822.727102955048,9826.664466594828,100,50,0.01,200,100
80,9822.641365259644,9832.142409752156,100,50,0.01,200,100
81,9822.558835667975,9831.454471982759,100,50,0.01,200,100
82,9822.963461495268,9825.864796605603,100,50,0.01,200,100
83,9822.896878836997,9830.807415140087,100,50,0.01,200,100
84,9824.55370953372,9830.210365032328,100,50,0.01,200,100
