,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8125,0.7675632,100,20,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8101266026496887,0.7675632,100,20,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8354430198669434,0.7675632,100,20,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.594936728477478,0.7675632,100,20,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7848101258277893,0.7675632,100,20,200,100,0.01,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
