,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.7696969509124756,0.7919762,100,20,200,100,0.01,0.4,0.5,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8527607321739197,0.7919762,100,20,200,100,0.01,0.4,0.5,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8282208442687988,0.7919762,100,20,200,100,0.01,0.4,0.5,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8466257452964783,0.7919762,100,20,200,100,0.01,0.4,0.5,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6625766754150391,0.7919762,100,20,200,100,0.01,0.4,0.5,True,False,False,categorical_crossentropy,binary_crossentropy
