,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10194.315816945043,355395906.1062399,100,20,0.01,150,75
1,9960.736395474138,10002.491243224425,100,20,0.01,150,75
2,9914.924451104525,9947.311788751796,100,20,0.01,150,75
3,9887.092756600216,9914.849767066213,100,20,0.01,150,75
4,9874.011600889009,9893.288607207565,100,20,0.01,150,75
5,9858.624419113685,9881.006732057827,100,20,0.01,150,75
6,9847.917202653556,9869.737296264824,100,20,0.01,150,75
7,9839.395448882004,9858.523886241464,100,20,0.01,150,75
8,9835.156308930496,9852.016501894166,100,20,0.01,150,75
9,9825.474222117457,9848.228304122245,100,20,0.01,150,75
10,9824.367692618534,9840.93249599455,100,20,0.01,150,75
11,9816.335727033944,9837.572877672796,100,20,0.01,150,75
12,9818.1656367861,9832.967268076934,100,20,0.01,150,75
13,9809.415207435344,9831.372446993291,100,20,0.01,150,75
14,9812.824681775322,9830.468373319209,100,20,0.01,150,75
15,9806.18366951778,9827.016942212955,100,20,0.01,150,75
16,9805.255488954741,9821.615706512788,100,20,0.01,150,75
17,9803.083950700431,9822.790342746766,100,20,0.01,150,75
18,9804.75601091056,9821.658847927647,100,20,0.01,150,75
19,9799.651712351832,9819.546745384374,100,20,0.01,150,75
20,9800.812508418643,9817.343800536057,100,20,0.01,150,75
21,9799.480005724678,9817.131705853946,100,20,0.01,150,75
22,9794.110477842134,9813.442073981043,100,20,0.01,150,75
23,9797.46255387931,9812.632167229427,100,20,0.01,150,75
24,9796.208622373384,9811.490524489398,100,20,0.01,150,75
25,9801.901998585668,9812.533861497513,100,20,0.01,150,75
26,9797.422144396553,9812.406117108889,100,20,0.01,150,75
27,9792.871337890625,9808.618808397221,100,20,0.01,150,75
28,9795.909550107759,9808.699813484518,100,20,0.01,150,75
29,9790.380042766703,9810.066845165009,100,20,0.01,150,75
30,9789.398791082975,9806.455283544712,100,20,0.01,150,75
31,9791.681733230065,9805.999669176,100,20,0.01,150,75
32,9794.114299905712,9808.658832486075,100,20,0.01,150,75
33,9789.315387594288,9806.297444466489,100,20,0.01,150,75
34,9795.445379849138,9808.19889588075,100,20,0.01,150,75
35,9789.883949016703,9806.290372694059,100,20,0.01,150,75
36,9795.43408203125,9806.96007698326,100,20,0.01,150,75
37,9787.634134226832,9805.7067888641,100,20,0.01,150,75
38,9788.250951306572,9805.369281470861,100,20,0.01,150,75
39,9786.836291082975,9803.227061777521,100,20,0.01,150,75
40,9788.355569773707,9805.032418880272,100,20,0.01,150,75
41,9785.07346949084,9804.204842757996,100,20,0.01,150,75
42,9786.655062971444,9803.797283967717,100,20,0.01,150,75
43,9784.912126212284,9803.754401316184,100,20,0.01,150,75
44,9788.906687769397,9804.60175622155,100,20,0.01,150,75
45,9783.301126414332,9803.294168513416,100,20,0.01,150,75
46,9785.670477505388,9804.065886383714,100,20,0.01,150,75
47,9784.7269413389,9800.317313091458,100,20,0.01,150,75
48,9787.695489291487,9801.624452058128,100,20,0.01,150,75
49,9786.755951980065,9801.694530126977,100,20,0.01,150,75
50,9785.859341325431,9801.594081291927,100,20,0.01,150,75
51,9784.858583647629,9800.956249344903,100,20,0.01,150,75
52,9788.17927498653,9803.914237504492,100,20,0.01,150,75
53,9784.834632610453,9801.565366049503,100,20,0.01,150,75
54,9786.476091056034,9800.92249968181,100,20,0.01,150,75
55,9787.976756128772,9802.037770087147,100,20,0.01,150,75
56,9783.836181640625,9801.611873259313,100,20,0.01,150,75
57,9786.935875202047,9800.893468121107,100,20,0.01,150,75
58,9783.372516500538,9802.16929064222,100,20,0.01,150,75
59,9782.5845820986,9799.836024066393,100,20,0.01,150,75
60,9781.511356748384,9798.717241873053,100,20,0.01,150,75
61,9783.2041015625,9799.709154232301,100,20,0.01,150,75
62,9782.226772966056,9797.67714385182,100,20,0.01,150,75
63,9784.728380926725,9800.092011185314,100,20,0.01,150,75
64,9780.368888065732,9797.286917525156,100,20,0.01,150,75
65,9781.217083108837,9799.917432038363,100,20,0.01,150,75
66,9783.231462149784,9799.98764206247,100,20,0.01,150,75
67,9782.537547144397,9797.069599848017,100,20,0.01,150,75
68,9783.305268386315,9799.84228960155,100,20,0.01,150,75
69,9782.024052060884,9798.468087884074,100,20,0.01,150,75
70,9783.370655980603,9799.215642968376,100,20,0.01,150,75
71,9783.852547481143,9798.964984127935,100,20,0.01,150,75
72,9783.51292261584,9798.79568506304,100,20,0.01,150,75
73,9782.232522898707,9797.500558704181,100,20,0.01,150,75
74,9780.132972454203,9797.130096654888,100,20,0.01,150,75
