,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,9920.805495689656,9976.527309123443,100,50,0.01,50,75
1,9842.447568696121,9849.256499030456,100,50,0.01,50,75
2,9830.706938644935,9821.32424635766,100,50,0.01,50,75
3,9812.729803677263,9810.176950598197,100,50,0.01,50,75
4,9800.120815934806,9802.253924967057,100,50,0.01,50,75
5,9799.624713766163,9796.62056920445,100,50,0.01,50,75
6,9792.369443696121,9797.037013450077,100,50,0.01,50,75
7,9799.498551993534,9792.457377047645,100,50,0.01,50,75
8,9795.187946188038,9792.948070926419,100,50,0.01,50,75
9,9791.697989628232,9788.33687709631,100,50,0.01,50,75
10,9788.225779566272,9787.253026080349,100,50,0.01,50,75
11,9804.855039399246,9787.137963434356,100,50,0.01,50,75
12,9789.001885775862,9787.102017792435,100,50,0.01,50,75
13,9783.48643756735,9784.314214014585,100,50,0.01,50,75
14,9806.860023235453,9784.548781800282,100,50,0.01,50,75
15,9792.365907866379,9785.173162265663,100,50,0.01,50,75
16,9787.432137324893,9784.186405520035,100,50,0.01,50,75
17,9779.476326778018,9782.933229703222,100,50,0.01,50,75
18,9777.049080684268,9784.203686979667,100,50,0.01,50,75
19,9789.133578596444,9782.365612927497,100,50,0.01,50,75
20,9781.368416621768,9782.191091803426,100,50,0.01,50,75
21,9779.010977909482,9782.003939472777,100,50,0.01,50,75
22,9784.672093884697,9781.949848111075,100,50,0.01,50,75
23,9779.486984779094,9781.461695540847,100,50,0.01,50,75
24,9785.575919315732,9782.974241116885,100,50,0.01,50,75
25,9787.982977505388,9781.083929159679,100,50,0.01,50,75
26,9783.705221241918,9780.945331684985,100,50,0.01,50,75
27,9783.23854222791,9780.426680604636,100,50,0.01,50,75
28,9785.968733162716,9780.358170089392,100,50,0.01,50,75
29,9772.829337284482,9779.228079985476,100,50,0.01,50,75
30,9778.816195783944,9780.106499591968,100,50,0.01,50,75
31,9777.706829202587,9778.184847792885,100,50,0.01,50,75
32,9779.140094625538,9779.765925408781,100,50,0.01,50,75
33,9777.669559873384,9778.96825727345,100,50,0.01,50,75
34,9788.627837082435,9780.023066434325,100,50,0.01,50,75
35,9784.655298693428,9778.776765860835,100,50,0.01,50,75
36,9784.865562702047,9780.138299873473,100,50,0.01,50,75
37,9771.931430158944,9778.456111774527,100,50,0.01,50,75
38,9775.783640894397,9778.719444870778,100,50,0.01,50,75
39,9776.84754680765,9778.896262577862,100,50,0.01,50,75
40,9786.296563510237,9778.51452864833,100,50,0.01,50,75
41,9771.989005253232,9778.47034188578,100,50,0.01,50,75
42,9784.436607623922,9777.003857117723,100,50,0.01,50,75
43,9774.849432583513,9779.313156032882,100,50,0.01,50,75
44,9771.586585735453,9777.553039463046,100,50,0.01,50,75
45,9777.038027007004,9778.603769709061,100,50,0.01,50,75
46,9775.31606950431,9777.440847077893,100,50,0.01,50,75
47,9784.955280172413,9777.942624262549,100,50,0.01,50,75
48,9783.787740773168,9778.806994845323,100,50,0.01,50,75
49,9774.710735452587,9778.034569470232,100,50,0.01,50,75
50,9775.1849491514,9776.925627302198,100,50,0.01,50,75
51,9773.187196928879,9776.729516519676,100,50,0.01,50,75
52,9770.22389379041,9777.520201320676,100,50,0.01,50,75
53,9774.341249663254,9777.347478905876,100,50,0.01,50,75
54,9771.706256734913,9777.787043397371,100,50,0.01,50,75
55,9776.395962419181,9777.475444623713,100,50,0.01,50,75
56,9778.616682381466,9777.203106750869,100,50,0.01,50,75
57,9773.005766769935,9776.14719468735,100,50,0.01,50,75
58,9774.013511920797,9776.440777356853,100,50,0.01,50,75
59,9775.100409146013,9777.081011638267,100,50,0.01,50,75
60,9780.543852707435,9776.691229841728,100,50,0.01,50,75
61,9778.509100552263,9777.272448771413,100,50,0.01,50,75
62,9771.085078798491,9776.224371200437,100,50,0.01,50,75
63,9774.587006667565,9775.67722293139,100,50,0.01,50,75
64,9774.809014682112,9775.33474615926,100,50,0.01,50,75
65,9772.873358364763,9775.816661269915,100,50,0.01,50,75
66,9771.613937904094,9776.254763959181,100,50,0.01,50,75
67,9774.61155542834,9775.88198614189,100,50,0.01,50,75
68,9773.152545797413,9775.856459350294,100,50,0.01,50,75
69,9767.404330549569,9775.543697779409,100,50,0.01,50,75
70,9768.019985856681,9775.859601944328,100,50,0.01,50,75
71,9777.468724744072,9776.076124614428,100,50,0.01,50,75
72,9766.842866042565,9776.770713232212,100,50,0.01,50,75
73,9766.061254040947,9774.799760702414,100,50,0.01,50,75
74,9772.617894665947,9775.247340773987,100,50,0.01,50,75
