,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8809523582458496,0.842494,300,100,50,100,0.001,0.5,0.2
1,2,0.8571428656578064,0.842494,300,100,50,100,0.001,0.5,0.2
2,3,0.8414633870124817,0.842494,300,100,50,100,0.001,0.5,0.2
3,4,0.746835470199585,0.842494,300,100,50,100,0.001,0.5,0.2
4,5,0.8860759735107422,0.842494,300,100,50,100,0.001,0.5,0.2
