,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7857142686843872,0.8314934,300,100,50,100,0.001,0.5,0.2
1,2,0.8214285969734192,0.8314934,300,100,50,100,0.001,0.5,0.2
2,3,0.8414633870124817,0.8314934,300,100,50,100,0.001,0.5,0.2
3,4,0.8354430198669434,0.8314934,300,100,50,100,0.001,0.5,0.2
4,5,0.8734177350997925,0.8314934,300,100,50,100,0.001,0.5,0.2
