,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8604651093482971,0.7982804,300,100,50,100,0.001,0.5,0.2
1,2,0.7560975551605225,0.7982804,300,100,50,100,0.001,0.5,0.2
2,3,0.8048780560493469,0.7982804,300,100,50,100,0.001,0.5,0.2
3,4,0.7804877758026123,0.7982804,300,100,50,100,0.001,0.5,0.2
4,5,0.7894737124443054,0.7982804,300,100,50,100,0.001,0.5,0.2
