,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8452380895614624,0.8277216,300,100,50,100,0.001,0.5,0.2
1,2,0.8452380895614624,0.8277216,300,100,50,100,0.001,0.5,0.2
2,3,0.8658536672592163,0.8277216,300,100,50,100,0.001,0.5,0.2
3,4,0.8101266026496887,0.8277216,300,100,50,100,0.001,0.5,0.2
4,5,0.7721518874168396,0.8277216,300,100,50,100,0.001,0.5,0.2
