,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10772.65172561916,52592.78293372845,100,20,0.0005,100,200,0,0
1,10203.002254469633,10502.149228852371,100,20,0.0005,100,200,0,0
2,10121.980950246316,10164.991918103447,100,20,0.0005,100,200,0,0
3,10082.127557218046,10074.389075969828,100,20,0.0005,100,200,0,0
4,10051.318802501348,10043.616934940732,100,20,0.0005,100,200,0,0
5,10029.681556866166,10029.416520743534,100,20,0.0005,100,200,0,0
6,10011.44836478423,10007.343009159482,100,20,0.0005,100,200,0,0
7,9992.690238305582,9989.221090382543,100,20,0.0005,100,200,0,0
8,9980.402744762967,9987.947181438578,100,20,0.0005,100,200,0,0
9,9969.597873835799,9969.586644665947,100,20,0.0005,100,200,0,0
10,9959.923520229397,9960.327569369612,100,20,0.0005,100,200,0,0
11,9953.400538021831,9963.752172009697,100,20,0.0005,100,200,0,0
12,9946.125714991615,9953.698595770475,100,20,0.0005,100,200,0,0
13,9941.427193919952,9944.039651804957,100,20,0.0005,100,200,0,0
14,9934.72710155127,9942.524178340518,100,20,0.0005,100,200,0,0
15,9929.535680327623,9940.564267914871,100,20,0.0005,100,200,0,0
16,9924.787073344663,9931.399212015087,100,20,0.0005,100,200,0,0
17,9920.567869456007,9919.55386247306,100,20,0.0005,100,200,0,0
18,9917.939574785876,9919.538540544181,100,20,0.0005,100,200,0,0
19,9913.158487156355,9921.685361664871,100,20,0.0005,100,200,0,0
20,9911.305225147491,9910.501650053879,100,20,0.0005,100,200,0,0
21,9907.3461471872,9916.352623248922,100,20,0.0005,100,200,0,0
22,9903.588443714063,9906.929738011853,100,20,0.0005,100,200,0,0
23,9900.82728413617,9901.881078259697,100,20,0.0005,100,200,0,0
24,9899.64282706187,9905.08853044181,100,20,0.0005,100,200,0,0
25,9896.149479104277,9900.574572332975,100,20,0.0005,100,200,0,0
26,9894.287328364579,9898.122474407328,100,20,0.0005,100,200,0,0
27,9892.047642399377,9897.462570716594,100,20,0.0005,100,200,0,0
28,9888.854320458493,9898.502374057112,100,20,0.0005,100,200,0,0
29,9886.715718304535,9891.318224676725,100,20,0.0005,100,200,0,0
30,9885.990357907584,9891.983381600216,100,20,0.0005,100,200,0,0
31,9883.728599383834,9887.501212284482,100,20,0.0005,100,200,0,0
32,9883.591721070916,9886.84555158944,100,20,0.0005,100,200,0,0
33,9880.834961405426,9891.426404229525,100,20,0.0005,100,200,0,0
34,9880.44871526114,9880.002239358837,100,20,0.0005,100,200,0,0
35,9878.915446626437,9879.79867658944,100,20,0.0005,100,200,0,0
36,9877.07771509643,9883.708782327587,100,20,0.0005,100,200,0,0
37,9876.07484483559,9883.668372844828,100,20,0.0005,100,200,0,0
38,9875.522230717686,9877.869830953663,100,20,0.0005,100,200,0,0
39,9874.905810149137,9882.144564924569,100,20,0.0005,100,200,0,0
40,9873.720073296,9872.510961072197,100,20,0.0005,100,200,0,0
41,9873.48155199973,9875.985452586207,100,20,0.0005,100,200,0,0
42,9871.59373923769,9878.856041217672,100,20,0.0005,100,200,0,0
43,9871.22908368771,9875.374612742457,100,20,0.0005,100,200,0,0
44,9870.595016676898,9876.111732219828,100,20,0.0005,100,200,0,0
45,9869.782028161686,9873.317147090518,100,20,0.0005,100,200,0,0
46,9869.577194762218,9873.793962149784,100,20,0.0005,100,200,0,0
47,9868.635273793125,9873.501043911638,100,20,0.0005,100,200,0,0
48,9869.109708163633,9872.599188442888,100,20,0.0005,100,200,0,0
49,9867.439672582504,9869.183795797413,100,20,0.0005,100,200,0,0
50,9867.04288452324,9870.252963362069,100,20,0.0005,100,200,0,0
51,9867.00720513147,9868.85727033944,100,20,0.0005,100,200,0,0
52,9865.934000846011,9871.379647090518,100,20,0.0005,100,200,0,0
