,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10502.672265718586,15326.125387257543,100,20,0.001,100,200,0,0
1,10102.098147572771,10190.325414197197,100,20,0.001,100,200,0,0
2,10044.921321910937,10067.653825431034,100,20,0.001,100,200,0,0
3,10006.998906455887,10040.596780711207,100,20,0.001,100,200,0,0
4,9980.803114799204,9991.116109913793,100,20,0.001,100,200,0,0
5,9961.493651173934,9996.940328663793,100,20,0.001,100,200,0,0
6,9947.224824621167,9956.405408135775,100,20,0.001,100,200,0,0
7,9935.291542510182,9950.256044585129,100,20,0.001,100,200,0,0
8,9926.175249217627,9936.560125942888,100,20,0.001,100,200,0,0
9,9918.536279741405,9937.979391163793,100,20,0.001,100,200,0,0
10,9910.72890961907,9938.918558054957,100,20,0.001,100,200,0,0
11,9906.790166338495,9923.039264547413,100,20,0.001,100,200,0,0
12,9900.560254420969,9914.945750269397,100,20,0.001,100,200,0,0
13,9896.278858427917,9916.195834455819,100,20,0.001,100,200,0,0
14,9892.556751991495,9907.374562230603,100,20,0.001,100,200,0,0
15,9889.619026450946,9910.21957502694,100,20,0.001,100,200,0,0
16,9886.677191112392,9906.991732893319,100,20,0.001,100,200,0,0
17,9883.303432989189,9908.857825969828,100,20,0.001,100,200,0,0
18,9881.813447083134,9906.832064924569,100,20,0.001,100,200,0,0
19,9879.142655332864,9893.904330549569,100,20,0.001,100,200,0,0
20,9877.098698322203,9891.851107893319,100,20,0.001,100,200,0,0
21,9875.357061571634,9904.576458108837,100,20,0.001,100,200,0,0
22,9873.546558213793,9892.606462149784,100,20,0.001,100,200,0,0
23,9871.88303523299,9889.786705280172,100,20,0.001,100,200,0,0
24,9871.534490858588,9887.8916015625,100,20,0.001,100,200,0,0
25,9870.50306538617,9890.100282866379,100,20,0.001,100,200,0,0
26,9869.044037026084,9885.298996497844,100,20,0.001,100,200,0,0
27,9867.996349237841,9890.472353178879,100,20,0.001,100,200,0,0
28,9869.033443639195,9885.905795393319,100,20,0.001,100,200,0,0
29,9865.795652308188,9887.516904633621,100,20,0.001,100,200,0,0
30,9865.448534173604,9885.642813846982,100,20,0.001,100,200,0,0
31,9863.886414597808,9883.92041015625,100,20,0.001,100,200,0,0
32,9863.42111321574,9880.660173087284,100,20,0.001,100,200,0,0
33,9863.55947017624,9890.429788523707,100,20,0.001,100,200,0,0
34,9862.838852213854,9884.843834186422,100,20,0.001,100,200,0,0
35,9861.7615170737,9882.83837890625,100,20,0.001,100,200,0,0
36,9861.972964145603,9880.017611799569,100,20,0.001,100,200,0,0
37,9859.95737002875,9880.834876751078,100,20,0.001,100,200,0,0
38,9859.63588443714,9883.083799164871,100,20,0.001,100,200,0,0
39,9859.428928991225,9882.757761988147,100,20,0.001,100,200,0,0
40,9859.021440389914,9876.153404498922,100,20,0.001,100,200,0,0
41,9859.025561418153,9877.04150390625,100,20,0.001,100,200,0,0
42,9858.492261900305,9878.113146551725,100,20,0.001,100,200,0,0
43,9858.109496660876,9880.580734779094,100,20,0.001,100,200,0,0
44,9857.155408668244,9871.782900053879,100,20,0.001,100,200,0,0
45,9857.820499670579,9877.373265759697,100,20,0.001,100,200,0,0
46,9857.713648665847,9876.249713766163,100,20,0.001,100,200,0,0
47,9856.664683906325,9873.100282866379,100,20,0.001,100,200,0,0
48,9855.932773474935,9872.760422279094,100,20,0.001,100,200,0,0
49,9854.88114668184,9876.344642376078,100,20,0.001,100,200,0,0
50,9856.127419179744,9876.637779498922,100,20,0.001,100,200,0,0
51,9856.091271861524,9873.648723733837,100,20,0.001,100,200,0,0
52,9855.478494100384,9873.611681707975,100,20,0.001,100,200,0,0
53,9855.277270753473,9870.440345501078,100,20,0.001,100,200,0,0
54,9854.302953832504,9873.289820177803,100,20,0.001,100,200,0,0
55,9853.835060137908,9871.333563442888,100,20,0.001,100,200,0,0
56,9853.79307543723,9870.368888065732,100,20,0.001,100,200,0,0
57,9854.111178388535,9872.386280980603,100,20,0.001,100,200,0,0
58,9853.253729841728,9873.979542699353,100,20,0.001,100,200,0,0
59,9853.291226659829,9874.034398572197,100,20,0.001,100,200,0,0
