,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10763.964917682379,18993.696794181036,100,20,0.0005,100,150,0,0
1,10200.211888794473,10498.771955818966,100,20,0.0005,100,150,0,0
2,10122.913524384583,10194.925949622844,100,20,0.0005,100,150,0,0
3,10081.375339246675,10109.028859105603,100,20,0.0005,100,150,0,0
4,10050.096413905278,10067.593766837284,100,20,0.0005,100,150,0,0
5,10028.439645910697,10047.570127289871,100,20,0.0005,100,150,0,0
6,10010.420217604516,10016.030290274784,100,20,0.0005,100,150,0,0
7,9992.897343020035,10016.897814520475,100,20,0.0005,100,150,0,0
8,9980.253975971042,9984.223178205819,100,20,0.0005,100,150,0,0
9,9969.646543333733,9978.561994881466,100,20,0.0005,100,150,0,0
10,9961.1260738912,9978.064975080819,100,20,0.0005,100,150,0,0
11,9951.872488170819,9962.403219288793,100,20,0.0005,100,150,0,0
12,9944.755467720563,9959.902613146553,100,20,0.0005,100,150,0,0
13,9939.305335578132,9966.055478852371,100,20,0.0005,100,150,0,0
14,9933.352497884973,9956.67758283944,100,20,0.0005,100,150,0,0
15,9926.903034409439,9939.291689116379,100,20,0.0005,100,150,0,0
16,9922.751310194059,9935.675124595906,100,20,0.0005,100,150,0,0
17,9917.61796378998,9931.924872036638,100,20,0.0005,100,150,0,0
18,9913.840112807708,9927.593817349138,100,20,0.0005,100,150,0,0
19,9910.978378054624,9927.453781654094,100,20,0.0005,100,150,0,0
20,9906.392130319387,9918.083883351293,100,20,0.0005,100,150,0,0
21,9903.973405868172,9925.602320177803,100,20,0.0005,100,150,0,0
22,9901.80565470397,9918.585701778018,100,20,0.0005,100,150,0,0
23,9897.655462947712,9911.947770743534,100,20,0.0005,100,150,0,0
24,9896.515066295819,9912.862119477371,100,20,0.0005,100,150,0,0
25,9894.197614230205,9905.96548356681,100,20,0.0005,100,150,0,0
26,9892.402403176658,9913.138890759697,100,20,0.0005,100,150,0,0
