,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10973.30790449434,35297.74062163254,100,20,0.0005,150,200,0,0
1,10277.8327813361,11170.478170460668,100,20,0.0005,150,200,0,0
2,10170.831954977988,10396.009420460668,100,20,0.0005,150,200,0,0
3,10122.368134115208,10164.755101697197,100,20,0.0005,150,200,0,0
4,10093.797710716639,10134.218025996768,100,20,0.0005,150,200,0,0
5,10073.000175004492,10113.527335331357,100,20,0.0005,150,200,0,0
6,10054.836467660667,10081.467116783406,100,20,0.0005,150,200,0,0
7,10041.495954775844,10055.924148033406,100,20,0.0005,150,200,0,0
8,10027.686477580708,10052.290746228447,100,20,0.0005,150,200,0,0
9,10014.735922900694,10030.534339641703,100,20,0.0005,150,200,0,0
10,10003.052298735476,10028.288582637393,100,20,0.0005,150,200,0,0
11,9993.663705004192,10019.83364762931,100,20,0.0005,150,200,0,0
12,9982.44653285218,9999.658910290947,100,20,0.0005,150,200,0,0
13,9973.730545022012,9998.901720770475,100,20,0.0005,150,200,0,0
14,9968.156647269556,9978.050831761853,100,20,0.0005,150,200,0,0
15,9960.389837011859,9971.72494612069,100,20,0.0005,150,200,0,0
16,9953.924391976372,9966.58413591056,100,20,0.0005,150,200,0,0
17,9947.233043749251,9964.615806842672,100,20,0.0005,150,200,0,0
18,9941.807169849815,9961.253131734913,100,20,0.0005,150,200,0,0
19,9937.053365139855,9952.665123248922,100,20,0.0005,150,200,0,0
20,9932.930966810913,9944.22630152209,100,20,0.0005,150,200,0,0
21,9929.071007370778,9947.671024717134,100,20,0.0005,150,200,0,0
22,9924.793765628743,9947.9468867861,100,20,0.0005,150,200,0,0
23,9920.593224986524,9938.165653623384,100,20,0.0005,150,200,0,0
24,9916.934223111075,9937.482261920797,100,20,0.0005,150,200,0,0
25,9913.764520225654,9929.05265860722,100,20,0.0005,150,200,0,0
26,9911.593236684685,9928.157091864225,100,20,0.0005,150,200,0,0
27,9908.61761846026,9923.39366412985,100,20,0.0005,150,200,0,0
28,9905.121601918125,9920.746986126078,100,20,0.0005,150,200,0,0
29,9903.274087449838,9923.565960061962,100,20,0.0005,150,200,0,0
30,9900.507923866495,9922.092706088362,100,20,0.0005,150,200,0,0
31,9899.178787209512,9915.077106344288,100,20,0.0005,150,200,0,0
32,9897.438726435224,9914.27354694235,100,20,0.0005,150,200,0,0
33,9893.908426325916,9909.388284617457,100,20,0.0005,150,200,0,0
34,9891.608344625958,9909.408666150322,100,20,0.0005,150,200,0,0
35,9891.194081853439,9913.982228246228,100,20,0.0005,150,200,0,0
36,9889.71726480145,9911.165443157328,100,20,0.0005,150,200,0,0
37,9887.672735048815,9905.53556876347,100,20,0.0005,150,200,0,0
38,9886.224676756408,9903.622617524246,100,20,0.0005,150,200,0,0
39,9884.100385197053,9905.888604525862,100,20,0.0005,150,200,0,0
40,9883.37204130106,9898.444874730603,100,20,0.0005,150,200,0,0
41,9881.667108701185,9911.266130118534,100,20,0.0005,150,200,0,0
42,9880.438120470471,9902.199117726293,100,20,0.0005,150,200,0,0
43,9879.872591114638,9900.430975552263,100,20,0.0005,150,200,0,0
44,9878.73580357945,9902.25405778556,100,20,0.0005,150,200,0,0
45,9876.733824250568,9894.743946996228,100,20,0.0005,150,200,0,0
46,9876.284774889944,9893.146610654634,100,20,0.0005,150,200,0,0
47,9874.744685291387,9892.172573747306,100,20,0.0005,150,200,0,0
48,9874.926884620569,9892.932659280712,100,20,0.0005,150,200,0,0
49,9872.478613889554,9893.45590315194,100,20,0.0005,150,200,0,0
50,9872.2683530112,9891.602783203125,100,20,0.0005,150,200,0,0
51,9870.80933588135,9887.65354761584,100,20,0.0005,150,200,0,0
52,9870.377710697921,9888.73745622306,100,20,0.0005,150,200,0,0
53,9869.94434529603,9889.383132408406,100,20,0.0005,150,200,0,0
54,9869.24522527851,9892.21916251347,100,20,0.0005,150,200,0,0
55,9868.148552609906,9897.630606815732,100,20,0.0005,150,200,0,0
56,9866.973449385332,9888.057827653556,100,20,0.0005,150,200,0,0
57,9866.564094225414,9885.960247171337,100,20,0.0005,150,200,0,0
58,9866.47364357481,9882.617978852371,100,20,0.0005,150,200,0,0
59,9866.318278423725,9887.438973262393,100,20,0.0005,150,200,0,0
60,9865.677220123833,9888.705288591056,100,20,0.0005,150,200,0,0
61,9864.901299806092,9883.273151266163,100,20,0.0005,150,200,0,0
62,9865.421379933816,9885.235225282866,100,20,0.0005,150,200,0,0
63,9864.932639180042,9881.969692887931,100,20,0.0005,150,200,0,0
64,9863.121828394525,9886.604248046875,100,20,0.0005,150,200,0,0
65,9862.909657440405,9882.414567618534,100,20,0.0005,150,200,0,0
66,9863.94713133011,9887.640035695043,100,20,0.0005,150,200,0,0
67,9861.979217514674,9883.649834994612,100,20,0.0005,150,200,0,0
68,9861.782377702742,9879.306354391163,100,20,0.0005,150,200,0,0
69,9861.465048701784,9877.705549568966,100,20,0.0005,150,200,0,0
70,9860.816390808428,9883.683787378772,100,20,0.0005,150,200,0,0
71,9860.372214433846,9886.212436018319,100,20,0.0005,150,200,0,0
72,9860.26782706187,9880.299442685884,100,20,0.0005,150,200,0,0
73,9859.960546313489,9880.683905239763,100,20,0.0005,150,200,0,0
74,9860.429186350773,9882.278151939656,100,20,0.0005,150,200,0,0
75,9859.83997570526,9881.083521349678,100,20,0.0005,150,200,0,0
76,9859.185829970502,9878.88303980334,100,20,0.0005,150,200,0,0
77,9858.870200946334,9880.259327855603,100,20,0.0005,150,200,0,0
78,9857.98683301764,9881.579884496228,100,20,0.0005,150,200,0,0
79,9858.246521434774,9876.840491985453,100,20,0.0005,150,200,0,0
80,9858.600701515334,9880.28662109375,100,20,0.0005,150,200,0,0
81,9858.239674734967,9881.314983499462,100,20,0.0005,150,200,0,0
82,9857.064812492514,9877.832527949893,100,20,0.0005,150,200,0,0
83,9857.554864844124,9876.430857691272,100,20,0.0005,150,200,0,0
84,9856.981728408002,9884.841830549569,100,20,0.0005,150,200,0,0
85,9857.672667199478,9880.056051320043,100,20,0.0005,150,200,0,0
86,9856.165700710499,9876.0755741514,100,20,0.0005,150,200,0,0
87,9855.931817501198,9875.43618669181,100,20,0.0005,150,200,0,0
88,9855.796702803067,9875.795157596982,100,20,0.0005,150,200,0,0
89,9856.179353400516,9882.009630926725,100,20,0.0005,150,200,0,0
90,9855.347470483199,9875.895036368534,100,20,0.0005,150,200,0,0
91,9855.208880963255,9877.66008048222,100,20,0.0005,150,200,0,0
92,9855.274312054535,9881.617069639009,100,20,0.0005,150,200,0,0
93,9855.925548222629,9876.037875471444,100,20,0.0005,150,200,0,0
94,9855.420463733828,9873.883763806572,100,20,0.0005,150,200,0,0
95,9854.269742284829,9871.605342470366,100,20,0.0005,150,200,0,0
96,9854.822036808966,9874.795241783406,100,20,0.0005,150,200,0,0
97,9854.24460574389,9873.098439183728,100,20,0.0005,150,200,0,0
98,9854.42665627246,9873.767064587822,100,20,0.0005,150,200,0,0
99,9854.217015864579,9874.034566945043,100,20,0.0005,150,200,0,0
100,9853.904449419022,9873.432920258621,100,20,0.0005,150,200,0,0
101,9854.702092754253,9871.794896619072,100,20,0.0005,150,200,0,0
102,9854.02309497784,9872.629217739763,100,20,0.0005,150,200,0,0
103,9853.198757374521,9872.087393925107,100,20,0.0005,150,200,0,0
104,9852.847942153061,9875.694790544181,100,20,0.0005,150,200,0,0
105,9852.931064607541,9871.05142106681,100,20,0.0005,150,200,0,0
106,9852.95457463614,9874.647831357759,100,20,0.0005,150,200,0,0
107,9853.03271554564,9876.657007677803,100,20,0.0005,150,200,0,0
108,9852.366386877846,9875.55671639278,100,20,0.0005,150,200,0,0
109,9853.352048207655,9877.743694436962,100,20,0.0005,150,200,0,0
110,9852.454393080678,9873.396214978447,100,20,0.0005,150,200,0,0
111,9852.27673217013,9870.407740099678,100,20,0.0005,150,200,0,0
112,9851.10048065405,9876.31944537985,100,20,0.0005,150,200,0,0
113,9852.444070623204,9871.370790678879,100,20,0.0005,150,200,0,0
114,9851.897738417885,9876.918111866918,100,20,0.0005,150,200,0,0
115,9851.77824123293,9869.372811153018,100,20,0.0005,150,200,0,0
116,9851.38516757382,9868.96507105334,100,20,0.0005,150,200,0,0
117,9851.58740023808,9870.390608162716,100,20,0.0005,150,200,0,0
118,9851.570733165878,9870.129924905712,100,20,0.0005,150,200,0,0
119,9851.665625842268,9872.754672346444,100,20,0.0005,150,200,0,0
120,9851.2066278974,9868.324126144935,100,20,0.0005,150,200,0,0
121,9851.535790758266,9869.650188577587,100,20,0.0005,150,200,0,0
122,9851.057813716609,9869.358086947737,100,20,0.0005,150,200,0,0
123,9850.878514127635,9873.057911839978,100,20,0.0005,150,200,0,0
124,9850.630781231283,9870.384058459053,100,20,0.0005,150,200,0,0
125,9850.804584556181,9870.807154162178,100,20,0.0005,150,200,0,0
126,9850.783824531325,9870.648420662716,100,20,0.0005,150,200,0,0
127,9850.330618112122,9866.47645305765,100,20,0.0005,150,200,0,0
128,9850.766295070676,9870.935892039332,100,20,0.0005,150,200,0,0
129,9850.061465882547,9870.308913658406,100,20,0.0005,150,200,0,0
130,9849.931859146653,9871.337890625,100,20,0.0005,150,200,0,0
131,9849.815247196184,9872.668153960129,100,20,0.0005,150,200,0,0
132,9850.569383665998,9872.900474811422,100,20,0.0005,150,200,0,0
133,9849.9649569882,9867.997103987069,100,20,0.0005,150,200,0,0
134,9849.332556731402,9871.307263604525,100,20,0.0005,150,200,0,0
135,9848.764883336578,9868.160947602371,100,20,0.0005,150,200,0,0
136,9849.916867719065,9867.163456357759,100,20,0.0005,150,200,0,0
137,9849.055743609997,9870.130665746228,100,20,0.0005,150,200,0,0
138,9849.205825871466,9866.153800175107,100,20,0.0005,150,200,0,0
139,9849.1025390625,9868.548045191272,100,20,0.0005,150,200,0,0
140,9848.260929826007,9869.987860317888,100,20,0.0005,150,200,0,0
141,9849.154891609518,9870.991143588362,100,20,0.0005,150,200,0,0
142,9848.284361242962,9871.979163860453,100,20,0.0005,150,200,0,0
143,9848.73900092088,9868.45924535291,100,20,0.0005,150,200,0,0
144,9848.914923952594,9865.978869207975,100,20,0.0005,150,200,0,0
145,9848.635524133775,9867.083066742996,100,20,0.0005,150,200,0,0
146,9849.036732226281,9869.388234105603,100,20,0.0005,150,200,0,0
147,9848.889378911865,9867.885127626616,100,20,0.0005,150,200,0,0
148,9848.251958740117,9870.179662244072,100,20,0.0005,150,200,0,0
149,9847.996152708733,9865.9605586611,100,20,0.0005,150,200,0,0
150,9848.320015834632,9867.213286301185,100,20,0.0005,150,200,0,0
151,9848.646003814536,9864.821002828663,100,20,0.0005,150,200,0,0
152,9847.717669557827,9867.266694167565,100,20,0.0005,150,200,0,0
153,9847.653022243352,9865.488719019397,100,20,0.0005,150,200,0,0
154,9848.949516351222,9864.531830886315,100,20,0.0005,150,200,0,0
155,9848.107595943638,9867.343127020475,100,20,0.0005,150,200,0,0
156,9847.620686653989,9866.45744376347,100,20,0.0005,150,200,0,0
157,9847.436738683667,9868.862439385775,100,20,0.0005,150,200,0,0
158,9848.55316533526,9867.361959523168,100,20,0.0005,150,200,0,0
159,9847.413288549653,9867.418027680496,100,20,0.0005,150,200,0,0
160,9846.614680350083,9865.342562971444,100,20,0.0005,150,200,0,0
