,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10508.880161696663,10561.581585061962,100,20,0.0005,50,200,0,0
1,10128.458984375,10102.036932583513,100,20,0.0005,50,200,0,0
2,10069.538055054354,10053.9619140625,100,20,0.0005,50,200,0,0
3,10031.150727532044,10018.021846376616,100,20,0.0005,50,200,0,0
4,10004.1430788063,9990.815109779094,100,20,0.0005,50,200,0,0
5,9984.62574213135,9976.50319066541,100,20,0.0005,50,200,0,0
6,9968.784085166357,9956.432827653556,100,20,0.0005,50,200,0,0
7,9955.059652199629,9947.517889614763,100,20,0.0005,50,200,0,0
8,9944.775601659829,9934.573587351832,100,20,0.0005,50,200,0,0
9,9936.743126628384,9936.608718345906,100,20,0.0005,50,200,0,0
10,9928.988845569298,9926.150862068966,100,20,0.0005,50,200,0,0
11,9922.537409315853,9919.960137728987,100,20,0.0005,50,200,0,0
12,9917.419019712805,9917.423104121768,100,20,0.0005,50,200,0,0
13,9912.018650612423,9909.952316810344,100,20,0.0005,50,200,0,0
14,9906.210127519316,9901.590635102371,100,20,0.0005,50,200,0,0
15,9902.311723242094,9899.208613954741,100,20,0.0005,50,200,0,0
16,9898.412515067232,9894.764244342672,100,20,0.0005,50,200,0,0
17,9896.647234929025,9887.13517813847,100,20,0.0005,50,200,0,0
18,9893.427810647012,9892.57249292834,100,20,0.0005,50,200,0,0
19,9889.819862354756,9905.732977505388,100,20,0.0005,50,200,0,0
20,9888.917034300881,9889.272679822197,100,20,0.0005,50,200,0,0
21,9886.233733004912,9884.00105233028,100,20,0.0005,50,200,0,0
22,9883.93554172781,9885.617945177803,100,20,0.0005,50,200,0,0
23,9883.089899901173,9885.531064789871,100,20,0.0005,50,200,0,0
24,9881.38304038018,9882.526653421337,100,20,0.0005,50,200,0,0
25,9879.02291295445,9881.0286991514,100,20,0.0005,50,200,0,0
26,9879.451811998382,9875.480586610991,100,20,0.0005,50,200,0,0
27,9877.27945363036,9877.578183930496,100,20,0.0005,50,200,0,0
28,9876.736789968405,9874.519573343212,100,20,0.0005,50,200,0,0
29,9874.362524145004,9872.393992456897,100,20,0.0005,50,200,0,0
30,9874.100183520753,9873.15688981681,100,20,0.0005,50,200,0,0
31,9873.647220891231,9871.444091796875,100,20,0.0005,50,200,0,0
32,9873.1478165616,9871.19245858028,100,20,0.0005,50,200,0,0
33,9872.256425098078,9870.827544113685,100,20,0.0005,50,200,0,0
34,9870.330521251348,9870.726688779634,100,20,0.0005,50,200,0,0
35,9871.34561234727,9868.920022898707,100,20,0.0005,50,200,0,0
36,9869.033635489039,9865.531637257543,100,20,0.0005,50,200,0,0
37,9869.889596497664,9868.253055967134,100,20,0.0005,50,200,0,0
38,9870.227390261889,9867.980763402478,100,20,0.0005,50,200,0,0
39,9868.441338868592,9866.087217133621,100,20,0.0005,50,200,0,0
40,9867.723998730984,9865.291343952047,100,20,0.0005,50,200,0,0
41,9867.18666053995,9867.761053677263,100,20,0.0005,50,200,0,0
42,9866.465196566543,9864.346856478987,100,20,0.0005,50,200,0,0
43,9866.920088924742,9863.435336408944,100,20,0.0005,50,200,0,0
44,9865.566993497694,9866.00612035291,100,20,0.0005,50,200,0,0
45,9864.905620171,9865.508780643857,100,20,0.0005,50,200,0,0
46,9865.289170123084,9867.536595837822,100,20,0.0005,50,200,0,0
47,9864.694153446184,9863.289348733837,100,20,0.0005,50,200,0,0
48,9864.623571888476,9865.56159920528,100,20,0.0005,50,200,0,0
49,9864.830368707326,9859.35340618265,100,20,0.0005,50,200,0,0
50,9863.926739095443,9863.090702451509,100,20,0.0005,50,200,0,0
51,9863.42589589198,9865.514109644397,100,20,0.0005,50,200,0,0
52,9863.580909162374,9863.412042025862,100,20,0.0005,50,200,0,0
53,9863.169437103199,9862.51731714709,100,20,0.0005,50,200,0,0
54,9863.21388169322,9862.862355199353,100,20,0.0005,50,200,0,0
55,9862.234760103467,9859.596738617996,100,20,0.0005,50,200,0,0
56,9860.856236149377,9860.454135237069,100,20,0.0005,50,200,0,0
57,9862.059883355294,9861.923541891163,100,20,0.0005,50,200,0,0
58,9860.930445540847,9860.782773774246,100,20,0.0005,50,200,0,0
59,9860.82960505136,9861.538447939116,100,20,0.0005,50,200,0,0
