,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10079.568243797166,10005.077518857759,100,20,0.01,50,200,0,0
1,9930.619933292406,9960.517519194504,100,20,0.01,50,200,0,0
2,9907.203782904588,9922.188577586207,100,20,0.01,50,200,0,0
3,9899.272913890303,9947.434073612607,100,20,0.01,50,200,0,0
4,9891.211267388147,9930.218918372844,100,20,0.01,50,200,0,0
5,9888.426084466339,9920.04893756735,100,20,0.01,50,200,0,0
6,9884.609516313787,9900.207679485453,100,20,0.01,50,200,0,0
7,9880.725034252217,9902.044702990303,100,20,0.01,50,200,0,0
8,9878.203293453522,9889.703604862607,100,20,0.01,50,200,0,0
9,9876.376145016022,9896.844061489763,100,20,0.01,50,200,0,0
10,9876.023234419921,9901.397999730603,100,20,0.01,50,200,0,0
11,9875.64685731238,9899.859694908406,100,20,0.01,50,200,0,0
12,9876.626816958404,9894.903825431034,100,20,0.01,50,200,0,0
13,9873.077458672737,9888.5443241514,100,20,0.01,50,200,0,0
14,9871.124734685704,9894.33571019666,100,20,0.01,50,200,0,0
15,9870.695915189266,9887.055184199893,100,20,0.01,50,200,0,0
16,9871.52176513087,9898.698924097522,100,20,0.01,50,200,0,0
17,9872.045850241077,9894.121666217672,100,20,0.01,50,200,0,0
18,9869.928145682348,9880.299358499462,100,20,0.01,50,200,0,0
19,9868.716288706875,9884.781957165947,100,20,0.01,50,200,0,0
20,9868.82665149961,9885.681960533406,100,20,0.01,50,200,0,0
21,9868.988684134672,9884.856310614225,100,20,0.01,50,200,0,0
22,9867.42301112542,9888.592327249462,100,20,0.01,50,200,0,0
23,9867.458554818519,9878.009361530172,100,20,0.01,50,200,0,0
24,9866.91967153435,9882.693948679957,100,20,0.01,50,200,0,0
25,9867.734370788661,9880.702670393319,100,20,0.01,50,200,0,0
26,9866.571047144525,9882.735924030172,100,20,0.01,50,200,0,0
27,9865.582717698102,9882.709043305496,100,20,0.01,50,200,0,0
28,9866.665598234607,9877.431219692888,100,20,0.01,50,200,0,0
29,9866.58702589692,9893.487473060344,100,20,0.01,50,200,0,0
30,9864.425446214662,9882.504537648168,100,20,0.01,50,200,0,0
31,9864.215097834061,9878.375496699893,100,20,0.01,50,200,0,0
32,9866.632471381618,9876.926362136315,100,20,0.01,50,200,0,0
33,9864.464616805672,9877.128872575431,100,20,0.01,50,200,0,0
34,9864.543660813219,9872.977884226832,100,20,0.01,50,200,0,0
35,9865.288112141381,9878.536797885237,100,20,0.01,50,200,0,0
36,9862.122124124042,9877.094861260775,100,20,0.01,50,200,0,0
37,9864.004710615567,9881.075851966594,100,20,0.01,50,200,0,0
38,9863.82409896083,9874.455271753772,100,20,0.01,50,200,0,0
39,9862.0971396592,9877.618349272629,100,20,0.01,50,200,0,0
40,9863.628279228558,9883.852143386315,100,20,0.01,50,200,0,0
41,9863.352467001827,9876.588841931572,100,20,0.01,50,200,0,0
42,9861.196164594065,9880.051084321121,100,20,0.01,50,200,0,0
43,9861.571912808457,9879.769034550107,100,20,0.01,50,200,0,0
44,9862.936503316663,9883.672009698275,100,20,0.01,50,200,0,0
45,9862.392758744609,9881.928155307112,100,20,0.01,50,200,0,0
46,9861.85184325587,9879.824302936422,100,20,0.01,50,200,0,0
47,9861.838621526114,9874.976865571121,100,20,0.01,50,200,0,0
48,9861.34786307349,9875.62229761584,100,20,0.01,50,200,0,0
49,9862.744997866255,9880.07568359375,100,20,0.01,50,200,0,0
50,9862.79392144825,9881.245858028018,100,20,0.01,50,200,0,0
51,9860.246877058877,9872.324201912716,100,20,0.01,50,200,0,0
52,9861.214043595772,9876.861538591056,100,20,0.01,50,200,0,0
53,9863.050741944178,9880.589448073815,100,20,0.01,50,200,0,0
54,9861.067583552947,9874.816086341594,100,20,0.01,50,200,0,0
55,9860.519376834272,9873.370900121228,100,20,0.01,50,200,0,0
56,9861.824895839572,9874.337090853987,100,20,0.01,50,200,0,0
57,9861.349068452024,9880.613719019397,100,20,0.01,50,200,0,0
58,9861.41507462491,9873.038515288254,100,20,0.01,50,200,0,0
59,9860.5433243741,9879.051429485453,100,20,0.01,50,200,0,0
60,9860.450219644676,9876.518276872306,100,20,0.01,50,200,0,0
61,9862.07383785787,9884.678163725754,100,20,0.01,50,200,0,0
62,9861.668039406894,9871.160678205819,100,20,0.01,50,200,0,0
63,9860.888323737721,9878.325641500538,100,20,0.01,50,200,0,0
64,9861.052898149257,9882.353330414871,100,20,0.01,50,200,0,0
65,9861.660458998413,9872.359240301725,100,20,0.01,50,200,0,0
66,9860.156065636978,9874.081071524784,100,20,0.01,50,200,0,0
67,9859.283156332354,9874.150205414871,100,20,0.01,50,200,0,0
68,9859.610620152282,9874.192315463362,100,20,0.01,50,200,0,0
69,9859.414111164351,9870.409247036638,100,20,0.01,50,200,0,0
70,9858.932800146742,9870.538523706897,100,20,0.01,50,200,0,0
71,9859.444945645664,9870.770987675107,100,20,0.01,50,200,0,0
72,9860.048953997215,9880.85035863416,100,20,0.01,50,200,0,0
73,9862.011815142849,9875.522637728987,100,20,0.01,50,200,0,0
74,9860.261519413332,9879.053205818966,100,20,0.01,50,200,0,0
75,9860.416615506709,9877.773740571121,100,20,0.01,50,200,0,0
76,9861.44717484727,9873.332485856681,100,20,0.01,50,200,0,0
77,9859.282224222869,9875.574900660022,100,20,0.01,50,200,0,0
78,9860.52488432858,9875.256524447737,100,20,0.01,50,200,0,0
