,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10773.423230582925,17354.05807179418,100,20,0.0005,100,150,0,0
1,10208.05648246586,11105.680866109913,100,20,0.0005,100,150,0,0
2,10130.283722991286,10181.626986799569,100,20,0.0005,100,150,0,0
3,10084.237155886889,10114.209708378232,100,20,0.0005,100,150,0,0
4,10053.28922206292,10065.138436153018,100,20,0.0005,100,150,0,0
5,10031.446909065045,10025.501902613147,100,20,0.0005,100,150,0,0
6,10012.480308719154,10023.088109509697,100,20,0.0005,100,150,0,0
7,9995.549698468196,9995.763941271553,100,20,0.0005,100,150,0,0
8,9983.04365145469,9985.314318426725,100,20,0.0005,100,150,0,0
9,9973.00413413018,9988.904246363147,100,20,0.0005,100,150,0,0
10,9962.588229871675,9965.611934267241,100,20,0.0005,100,150,0,0
11,9954.113906399736,9964.405559671337,100,20,0.0005,100,150,0,0
12,9947.082906740387,9949.174838362069,100,20,0.0005,100,150,0,0
13,9940.967716818399,9943.564924568966,100,20,0.0005,100,150,0,0
14,9934.044935444866,9944.184755522629,100,20,0.0005,100,150,0,0
15,9930.007001115537,9938.80453596444,100,20,0.0005,100,150,0,0
16,9924.906128339124,9931.197720231681,100,20,0.0005,100,150,0,0
17,9919.93980500569,9925.405627020475,100,20,0.0005,100,150,0,0
18,9916.2579257382,9918.4091796875,100,20,0.0005,100,150,0,0
19,9912.277098088614,9916.029650457975,100,20,0.0005,100,150,0,0
20,9908.102742610505,9912.195750269397,100,20,0.0005,100,150,0,0
21,9904.524117397132,9910.608970905172,100,20,0.0005,100,150,0,0
22,9901.336997821334,9902.996228448275,100,20,0.0005,100,150,0,0
23,9900.335476124521,9907.513974946121,100,20,0.0005,100,150,0,0
24,9897.469369066692,9901.637173356681,100,20,0.0005,100,150,0,0
25,9894.81472592612,9894.1083984375,100,20,0.0005,100,150,0,0
26,9893.275047634912,9897.836038523707,100,20,0.0005,100,150,0,0
27,9889.941926584212,9901.837941136853,100,20,0.0005,100,150,0,0
28,9888.539622140033,9889.565968480603,100,20,0.0005,100,150,0,0
29,9886.543365083702,9885.16488752694,100,20,0.0005,100,150,0,0
30,9884.703315913992,9886.109240301725,100,20,0.0005,100,150,0,0
31,9883.462221958103,9891.09457502694,100,20,0.0005,100,150,0,0
32,9882.149813203761,9886.183829471982,100,20,0.0005,100,150,0,0
33,9881.440823213645,9882.190833782328,100,20,0.0005,100,150,0,0
34,9880.414494396113,9889.325868803879,100,20,0.0005,100,150,0,0
35,9878.818756644556,9892.374309671337,100,20,0.0005,100,150,0,0
36,9878.366929672526,9882.753030711207,100,20,0.0005,100,150,0,0
37,9876.64359024991,9882.669635641163,100,20,0.0005,100,150,0,0
38,9876.033890508954,9877.629950161638,100,20,0.0005,100,150,0,0
39,9875.157902716219,9890.13021955819,100,20,0.0005,100,150,0,0
40,9874.515955356073,9880.119157462284,100,20,0.0005,100,150,0,0
41,9874.587317883026,9875.081643992457,100,20,0.0005,100,150,0,0
42,9871.800140190764,9876.436153017241,100,20,0.0005,100,150,0,0
43,9871.516891208972,9874.295056573275,100,20,0.0005,100,150,0,0
44,9871.50172384104,9878.13540544181,100,20,0.0005,100,150,0,0
45,9870.408554537764,9880.553879310344,100,20,0.0005,100,150,0,0
46,9870.147684138416,9877.828259698275,100,20,0.0005,100,150,0,0
47,9869.26705217567,9880.770389951509,100,20,0.0005,100,150,0,0
48,9868.884429185882,9874.645760371768,100,20,0.0005,100,150,0,0
49,9867.863715017818,9871.869325835129,100,20,0.0005,100,150,0,0
50,9868.239926479397,9871.750926050647,100,20,0.0005,100,150,0,0
51,9867.69445853423,9867.740049164871,100,20,0.0005,100,150,0,0
52,9866.232514992364,9868.551320043103,100,20,0.0005,100,150,0,0
53,9864.873030497574,9868.748989762931,100,20,0.0005,100,150,0,0
54,9867.237621941633,9874.897191540947,100,20,0.0005,100,150,0,0
55,9865.570553950049,9868.933913658406,100,20,0.0005,100,150,0,0
56,9865.933509991166,9871.955195985991,100,20,0.0005,100,150,0,0
57,9863.68129669906,9865.727067618534,100,20,0.0005,100,150,0,0
58,9864.153390969394,9868.028135102371,100,20,0.0005,100,150,0,0
59,9864.487820810375,9868.388739224138,100,20,0.0005,100,150,0,0
60,9863.236751130511,9867.234678071121,100,20,0.0005,100,150,0,0
61,9862.785963891052,9874.449100889009,100,20,0.0005,100,150,0,0
62,9863.388920343945,9866.851394127156,100,20,0.0005,100,150,0,0
63,9862.17991538018,9865.021669585129,100,20,0.0005,100,150,0,0
64,9862.397258325347,9862.808863146553,100,20,0.0005,100,150,0,0
65,9861.772311201035,9870.883048221982,100,20,0.0005,100,150,0,0
66,9862.529980983469,9865.952417834053,100,20,0.0005,100,150,0,0
67,9861.287938540669,9866.319622171337,100,20,0.0005,100,150,0,0
68,9861.02890802812,9868.364527209053,100,20,0.0005,100,150,0,0
69,9861.014538474785,9862.968076508621,100,20,0.0005,100,150,0,0
70,9860.072132733889,9868.661907327587,100,20,0.0005,100,150,0,0
71,9860.176895850802,9868.189975080819,100,20,0.0005,100,150,0,0
72,9859.350722104096,9860.911907327587,100,20,0.0005,100,150,0,0
73,9859.880454150694,9862.854963631466,100,20,0.0005,100,150,0,0
74,9860.213985572891,9864.3388671875,100,20,0.0005,100,150,0,0
75,9859.665632393238,9865.230300377156,100,20,0.0005,100,150,0,0
76,9858.597554242035,9861.968059671337,100,20,0.0005,100,150,0,0
77,9859.161544587776,9864.184502963362,100,20,0.0005,100,150,0,0
78,9858.80602530172,9862.300259294181,100,20,0.0005,100,150,0,0
79,9859.032159649018,9861.212671740303,100,20,0.0005,100,150,0,0
80,9858.546435149137,9867.810597386853,100,20,0.0005,100,150,0,0
81,9857.46175590336,9865.465449892241,100,20,0.0005,100,150,0,0
82,9857.765119639434,9863.937062230603,100,20,0.0005,100,150,0,0
