,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10980.138461776025,12650.198983028018,100,20,0.0005,150,75
1,10274.045532519016,10404.390658674569,100,20,0.0005,150,75
2,10163.099892470502,10201.757231613685,100,20,0.0005,150,75
3,10114.316459593616,10119.649557179418,100,20,0.0005,150,75
4,10083.181256457385,10082.33875774515,100,20,0.0005,150,75
5,10059.039421867514,10051.520120554957,100,20,0.0005,150,75
6,10042.443770214422,10027.554384428879,100,20,0.0005,150,75
7,10028.492277341878,10034.563535492996,100,20,0.0005,150,75
8,10014.615476292975,9998.753721039871,100,20,0.0005,150,75
9,10004.052944941903,9987.166495487607,100,20,0.0005,150,75
10,9993.836463917256,9987.765296672953,100,20,0.0005,150,75
11,9984.890618916956,9972.737607758621,100,20,0.0005,150,75
12,9976.173687279139,9959.220374797953,100,20,0.0005,150,75
13,9969.015088756289,9949.707772090518,100,20,0.0005,150,75
14,9962.163885155876,9960.175250875538,100,20,0.0005,150,75
15,9955.958234756828,9947.10783438847,100,20,0.0005,150,75
16,9950.58287726102,9936.336619410022,100,20,0.0005,150,75
17,9945.685612852629,9930.812937769397,100,20,0.0005,150,75
18,9940.419205479606,9945.690934806034,100,20,0.0005,150,75
19,9937.415949647371,9926.708302464978,100,20,0.0005,150,75
20,9931.442729078073,9923.11891332166,100,20,0.0005,150,75
21,9929.253615199748,9917.055630387931,100,20,0.0005,150,75
22,9924.197729808038,9917.162959657866,100,20,0.0005,150,75
23,9921.34397273299,9911.460213496768,100,20,0.0005,150,75
24,9918.953532096011,9912.601276266163,100,20,0.0005,150,75
25,9915.20910416417,9903.060050175107,100,20,0.0005,150,75
26,9912.41051327788,9898.51490941541,100,20,0.0005,150,75
27,9909.471109285158,9905.893840921337,100,20,0.0005,150,75
28,9907.214583582894,9897.560336408944,100,20,0.0005,150,75
29,9904.701235512997,9898.5576171875,100,20,0.0005,150,75
30,9902.940774549294,9895.863466460129,100,20,0.0005,150,75
31,9901.529949632397,9890.661637931034,100,20,0.0005,150,75
32,9899.31186876722,9893.456046268857,100,20,0.0005,150,75
33,9896.090447843046,9891.607733364763,100,20,0.0005,150,75
34,9894.485362792735,9882.276358768857,100,20,0.0005,150,75
35,9893.336128881918,9889.911259092134,100,20,0.0005,150,75
36,9891.637996189207,9882.078444908406,100,20,0.0005,150,75
37,9889.947447180462,9881.982750202047,100,20,0.0005,150,75
38,9888.932193246137,9878.686211947737,100,20,0.0005,150,75
39,9887.360815745538,9878.07861328125,100,20,0.0005,150,75
40,9886.265483686213,9879.662016769935,100,20,0.0005,150,75
41,9884.36952947188,9875.584220096982,100,20,0.0005,150,75
42,9883.20011108574,9876.279818830819,100,20,0.0005,150,75
43,9883.49403253399,9874.977555899784,100,20,0.0005,150,75
44,9881.332973653869,9873.627129916487,100,20,0.0005,150,75
45,9880.356477599425,9874.727564318428,100,20,0.0005,150,75
46,9879.790447094363,9872.590778219288,100,20,0.0005,150,75
47,9879.629454659798,9868.562946188038,100,20,0.0005,150,75
48,9878.099044119848,9871.391079606681,100,20,0.0005,150,75
49,9876.978305526025,9868.157344423491,100,20,0.0005,150,75
50,9875.62718240896,9871.111159752156,100,20,0.0005,150,75
51,9875.00266203357,9869.563274515087,100,20,0.0005,150,75
52,9875.47522750584,9869.589599609375,100,20,0.0005,150,75
53,9873.861779206098,9868.458858095366,100,20,0.0005,150,75
54,9873.01084232376,9864.71623282597,100,20,0.0005,150,75
55,9872.243399429504,9871.844810748922,100,20,0.0005,150,75
56,9872.055927505091,9865.893234779094,100,20,0.0005,150,75
57,9870.779668876527,9863.234896955819,100,20,0.0005,150,75
58,9871.438218735026,9863.400062297953,100,20,0.0005,150,75
59,9870.870398879222,9865.030374461207,100,20,0.0005,150,75
60,9870.068081894615,9866.735932448815,100,20,0.0005,150,75
61,9869.295081905846,9866.725628030712,100,20,0.0005,150,75
62,9869.238283121706,9862.40794214709,100,20,0.0005,150,75
63,9868.944040207984,9862.583100417565,100,20,0.0005,150,75
64,9868.313196274557,9859.134285762393,100,20,0.0005,150,75
65,9867.624510081007,9860.838673558728,100,20,0.0005,150,75
66,9867.566571895963,9858.062702047413,100,20,0.0005,150,75
67,9867.028739574598,9860.175276131466,100,20,0.0005,150,75
68,9866.722108308128,9858.635464372306,100,20,0.0005,150,75
69,9865.711170527371,9861.263015220906,100,20,0.0005,150,75
70,9866.016636656983,9858.9046757139,100,20,0.0005,150,75
71,9864.9825510227,9858.729450094288,100,20,0.0005,150,75
72,9865.282482050341,9856.58447265625,100,20,0.0005,150,75
73,9864.78530271098,9855.98216089709,100,20,0.0005,150,75
74,9864.763185231493,9858.978801858837,100,20,0.0005,150,75
