,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10253.038470573041,10455.895272090518,100,20,0.01,200,50
1,9985.714620081157,9985.73599137931,100,20,0.01,200,50
2,9936.555110037583,9950.052835398707,100,20,0.01,200,50
3,9913.834145341698,9913.095198006466,100,20,0.01,200,50
4,9898.745509777791,9896.978751346982,100,20,0.01,200,50
5,9889.743232379762,9890.705549568966,100,20,0.01,200,50
6,9882.402275900666,9887.806034482759,100,20,0.01,200,50
7,9880.249902203372,9891.593615301725,100,20,0.01,200,50
8,9873.43320771068,9880.538894127156,100,20,0.01,200,50
9,9870.508232697952,9868.5849609375,100,20,0.01,200,50
10,9867.654949632397,9872.617759967672,100,20,0.01,200,50
11,9866.664367120118,9863.756398168103,100,20,0.01,200,50
12,9863.456979778091,9862.979222790947,100,20,0.01,200,50
13,9861.44595028375,9858.4833984375,100,20,0.01,200,50
14,9858.485075017968,9862.397898706897,100,20,0.01,200,50
15,9858.805198007756,9856.655812230603,100,20,0.01,200,50
16,9855.808382247245,9854.1259765625,100,20,0.01,200,50
17,9855.85660347164,9857.245588631466,100,20,0.01,200,50
18,9853.39066056241,9852.263941271553,100,20,0.01,200,50
19,9854.632627669052,9853.705684267241,100,20,0.01,200,50
20,9853.547428089063,9850.039129849138,100,20,0.01,200,50
21,9851.414354486104,9852.181438577587,100,20,0.01,200,50
22,9851.094472946364,9848.263537176725,100,20,0.01,200,50
23,9849.844898291507,9844.525491648707,100,20,0.01,200,50
24,9849.479274133775,9859.914230872844,100,20,0.01,200,50
25,9850.98047670475,9841.447770743534,100,20,0.01,200,50
26,9849.117902491615,9857.395204741379,100,20,0.01,200,50
27,9849.137693440794,9846.113954741379,100,20,0.01,200,50
28,9846.178776447203,9846.150457974138,100,20,0.01,200,50
29,9847.779191123622,9840.968379579741,100,20,0.01,200,50
30,9845.395874666836,9841.851326778018,100,20,0.01,200,50
31,9844.692207340082,9842.486025053879,100,20,0.01,200,50
32,9845.842509994909,9843.548221982759,100,20,0.01,200,50
33,9844.999952739428,9844.014850484913,100,20,0.01,200,50
34,9843.58146318729,9843.604626885775,100,20,0.01,200,50
35,9844.24217439806,9834.416891163793,100,20,0.01,200,50
36,9842.489887173575,9837.911301185344,100,20,0.01,200,50
37,9842.277379780337,9838.299198545259,100,20,0.01,200,50
38,9842.575065228946,9843.665813577587,100,20,0.01,200,50
39,9842.839290660937,9839.490234375,100,20,0.01,200,50
40,9841.05857128953,9837.021989493534,100,20,0.01,200,50
41,9841.500935852899,9840.34408674569,100,20,0.01,200,50
42,9842.37648285892,9835.381431842672,100,20,0.01,200,50
43,9840.171649459451,9836.120689655172,100,20,0.01,200,50
44,9839.809845921178,9836.306438577587,100,20,0.01,200,50
45,9840.042161108948,9842.994342672413,100,20,0.01,200,50
46,9841.46177976761,9837.528151939656,100,20,0.01,200,50
47,9841.325000655097,9843.22915544181,100,20,0.01,200,50
48,9838.33365495478,9837.946491109913,100,20,0.01,200,50
49,9838.277604385032,9834.087082435344,100,20,0.01,200,50
