,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs,dropout_input,dropout_hidden
0,10201.303261728108,10345.257105334053,100,20,0.01,150,150,0,0
1,9962.685241319028,10047.8255741514,100,20,0.01,150,150,0,0
2,9921.521028614638,9968.696322737069,100,20,0.01,150,150,0,0
3,9900.64450738575,9947.34840550916,100,20,0.01,150,150,0,0
4,9890.88320275066,9937.364560883621,100,20,0.01,150,150,0,0
5,9882.097325893927,9911.623711947737,100,20,0.01,150,150,0,0
6,9876.928660401443,9892.893100080819,100,20,0.01,150,150,0,0
7,9875.842885739848,9910.581492456897,100,20,0.01,150,150,0,0
8,9872.31042708583,9888.844490840518,100,20,0.01,150,150,0,0
9,9869.051792439057,9892.35727033944,100,20,0.01,150,150,0,0
10,9866.460355867423,9876.517822265625,100,20,0.01,150,150,0,0
11,9863.957943706577,9879.763082570043,100,20,0.01,150,150,0,0
12,9862.920444080917,9873.677406047953,100,20,0.01,150,150,0,0
13,9862.083868797166,9877.63127188847,100,20,0.01,150,150,0,0
14,9858.585594041986,9880.361866918103,100,20,0.01,150,150,0,0
15,9857.82217484727,9867.138697130928,100,20,0.01,150,150,0,0
16,9856.729484700676,9866.139682112069,100,20,0.01,150,150,0,0
17,9856.77539857975,9864.290653623384,100,20,0.01,150,150,0,0
18,9854.387471643657,9860.306438577587,100,20,0.01,150,150,0,0
19,9854.24015669921,9866.166891163793,100,20,0.01,150,150,0,0
20,9853.041396985056,9863.123989762931,100,20,0.01,150,150,0,0
21,9853.108122360894,9858.094044652478,100,20,0.01,150,150,0,0
22,9850.864758961727,9857.60498046875,100,20,0.01,150,150,0,0
23,9849.507651533302,9867.75691170528,100,20,0.01,150,150,0,0
24,9849.02941432454,9860.422918911638,100,20,0.01,150,150,0,0
25,9848.599714190525,9861.844372979525,100,20,0.01,150,150,0,0
26,9848.177252878684,9857.26927027209,100,20,0.01,150,150,0,0
27,9847.886661195047,9859.637375404094,100,20,0.01,150,150,0,0
28,9847.741540825647,9854.021130792025,100,20,0.01,150,150,0,0
29,9846.758348743711,9853.730502424569,100,20,0.01,150,150,0,0
30,9846.234966459033,9858.018883014547,100,20,0.01,150,150,0,0
31,9846.203548473437,9860.75601091056,100,20,0.01,150,150,0,0
32,9844.345495833582,9851.736378636853,100,20,0.01,150,150,0,0
33,9842.892860284648,9851.126229121768,100,20,0.01,150,150,0,0
34,9843.712718895993,9845.872162917565,100,20,0.01,150,150,0,0
35,9843.06798363006,9855.579564587822,100,20,0.01,150,150,0,0
36,9842.73853580199,9852.068704539332,100,20,0.01,150,150,0,0
37,9842.891831782314,9847.829943426725,100,20,0.01,150,150,0,0
38,9842.775241824389,9850.563131398168,100,20,0.01,150,150,0,0
39,9842.256938881319,9849.364341998922,100,20,0.01,150,150,0,0
40,9842.291648729486,9850.060875202047,100,20,0.01,150,150,0,0
41,9840.910187601072,9848.720652613147,100,20,0.01,150,150,0,0
42,9840.503017189745,9848.253603178879,100,20,0.01,150,150,0,0
43,9839.728448243592,9851.519177667025,100,20,0.01,150,150,0,0
44,9841.020494242634,9850.554098195043,100,20,0.01,150,150,0,0
