,loss,acc,val_loss,val_acc
0,1.425842152074479,0.41025641560554504,1.4784250831979466,0.5118110179901123
1,1.1424912456459784,0.5641025900840759,1.2918417181555681,0.5196850299835205
2,1.1046287343346861,0.5581853985786438,1.290044776097996,0.5275590419769287
3,1.079716084271493,0.5838264226913452,1.280693349875803,0.5039370059967041
4,1.0239526409604376,0.6114398241043091,1.3206192733734612,0.5196850299835205
5,1.050171152609575,0.5877711772918701,1.291467829013434,0.4881889820098877
6,1.0825926152441863,0.5739644765853882,1.3434122969785074,0.5039370059967041
7,1.0299421194977545,0.5857987999916077,1.2351499157627737,0.5275590419769287
8,1.1067945877240724,0.5562130212783813,1.2394987119464425,0.5354330539703369
9,1.0455467980759148,0.5621301531791687,1.2365671968835545,0.5354330539703369
10,1.0625783442510421,0.5798816680908203,1.1896015752957563,0.5354330539703369
11,1.0200232186261013,0.5838264226913452,1.2498380893797387,0.5354330539703369
12,1.0112126734129776,0.5936883687973022,1.2516304010481347,0.5275590419769287
13,1.007084036837433,0.5897436141967773,1.2097703518829948,0.5118110179901123
14,1.0545707562501143,0.5601577758789062,1.2904500247925286,0.5039370059967041
15,1.0065775942755404,0.5739644765853882,1.2380594953777284,0.5118110179901123
16,1.0276915759024536,0.5838264226913452,1.254541362364461,0.4803149700164795
17,1.0321213049296092,0.5838264226913452,1.2316421279757042,0.5354330539703369
18,1.0307668637947218,0.5956607460975647,1.2509610474578978,0.5354330539703369
19,1.0604591783452082,0.5798816680908203,1.1968929439079103,0.5275590419769287
20,1.0172903307325976,0.5739644765853882,1.2180635422233521,0.5275590419769287
