,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8303030133247375,0.8568581,300,100,50,100,0.001,0,0.8
1,2,0.8527607321739197,0.8568581,300,100,50,100,0.001,0,0.8
2,3,0.8773006200790405,0.8568581,300,100,50,100,0.001,0,0.8
3,4,0.8895705342292786,0.8568581,300,100,50,100,0.001,0,0.8
4,5,0.8343558311462402,0.8568581,300,100,50,100,0.001,0,0.8
