,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7696969509124756,0.84841794,100,20,200,100,0.01,0,0
1,2,0.8404908180236816,0.84841794,100,20,200,100,0.01,0,0
2,3,0.907975435256958,0.84841794,100,20,200,100,0.01,0,0
3,4,0.8773006200790405,0.84841794,100,20,200,100,0.01,0,0
4,5,0.8466257452964783,0.84841794,100,20,200,100,0.01,0,0
