,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8181818127632141,0.82621306,100,20,200,100,0.01,0.4,0.4
1,2,0.8159509301185608,0.82621306,100,20,200,100,0.01,0.4,0.4
2,3,0.8527607321739197,0.82621306,100,20,200,100,0.01,0.4,0.4
3,4,0.8282208442687988,0.82621306,100,20,200,100,0.01,0.4,0.4
4,5,0.8159509301185608,0.82621306,100,20,200,100,0.01,0.4,0.4
