,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7939394116401672,0.84467745,300,100,50,100,0.001,0.4,0
1,2,0.7791411280632019,0.84467745,300,100,50,100,0.001,0.4,0
2,3,0.8834356069564819,0.84467745,300,100,50,100,0.001,0.4,0
3,4,0.9018405079841614,0.84467745,300,100,50,100,0.001,0.4,0
4,5,0.8650306463241577,0.84467745,300,100,50,100,0.001,0.4,0
