,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7696969509124756,0.8557798,300,100,50,100,0.001,0.5,0
1,2,0.8650306463241577,0.8557798,300,100,50,100,0.001,0.5,0
2,3,0.8834356069564819,0.8557798,300,100,50,100,0.001,0.5,0
3,4,0.8895705342292786,0.8557798,300,100,50,100,0.001,0.5,0
4,5,0.8711656332015991,0.8557798,300,100,50,100,0.001,0.5,0
