,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8181818127632141,0.8703848,300,100,50,100,0.001,0.8,0.8
1,2,0.8650306463241577,0.8703848,300,100,50,100,0.001,0.8,0.8
2,3,0.8773006200790405,0.8703848,300,100,50,100,0.001,0.8,0.8
3,4,0.9202454090118408,0.8703848,300,100,50,100,0.001,0.8,0.8
4,5,0.8711656332015991,0.8703848,300,100,50,100,0.001,0.8,0.8
