,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.800000011920929,0.8360737,100,20,200,100,0.01,0.8,0
1,2,0.8466257452964783,0.8360737,100,20,200,100,0.01,0.8,0
2,3,0.7975460290908813,0.8360737,100,20,200,100,0.01,0.8,0
3,4,0.8834356069564819,0.8360737,100,20,200,100,0.01,0.8,0
4,5,0.8527607321739197,0.8360737,100,20,200,100,0.01,0.8,0
