,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7818182110786438,0.81771326,100,20,200,100,0.01,0.6,0
1,2,0.7607361674308777,0.81771326,100,20,200,100,0.01,0.6,0
2,3,0.8895705342292786,0.81771326,100,20,200,100,0.01,0.6,0
3,4,0.8895705342292786,0.81771326,100,20,200,100,0.01,0.6,0
4,5,0.7668711543083191,0.81771326,100,20,200,100,0.01,0.6,0
