,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8121212124824524,0.8409518,100,20,200,100,0.01,0.2,0.2
1,2,0.8220859169960022,0.8409518,100,20,200,100,0.01,0.2,0.2
2,3,0.8588957190513611,0.8409518,100,20,200,100,0.01,0.2,0.2
3,4,0.8773006200790405,0.8409518,100,20,200,100,0.01,0.2,0.2
4,5,0.8343558311462402,0.8409518,100,20,200,100,0.01,0.2,0.2
